quarter,dong_code,dong_name,avg_oper_period,avg_oper_period_90,industry_code,industry_name
20201,11440630,신수동,3.1333333333333333,4.183333333333334,CS100008,분식
20194,11440630,신수동,3.15,4.108333333333333,CS100008,분식
20202,11440655,서강동,2.8333333333333335,3.466666666666667,CS100008,분식
20201,11440655,서강동,2.75,3.45,CS100008,분식
20194,11440655,서강동,2.7916666666666665,3.466666666666667,CS100008,분식
20202,11440660,서교동,2.7416666666666667,3.3916666666666666,CS100008,분식
20201,11440660,서교동,2.691666666666667,3.375,CS100008,분식
20194,11440660,서교동,2.716666666666667,3.3833333333333333,CS100008,분식
20202,11440680,합정동,2.875,3.275,CS100008,분식
20201,11440680,합정동,2.7916666666666665,3.308333333333333,CS100008,분식
20194,11440680,합정동,2.7916666666666665,3.308333333333333,CS100008,분식
20202,11440690,망원1동,3.05,3.683333333333333,CS100008,분식
20201,11440690,망원1동,3.1416666666666666,3.716666666666667,CS100008,분식
20194,11440690,망원1동,3.183333333333333,3.7583333333333333,CS100008,분식
20202,11440700,망원2동,3.675,4.325,CS100008,분식
20201,11440700,망원2동,3.7,4.283333333333333,CS100008,분식
20194,11440700,망원2동,3.5166666666666666,4.341666666666667,CS100008,분식
20202,11440710,연남동,3.3666666666666667,4.575,CS100008,분식
20201,11440710,연남동,3.341666666666667,4.541666666666667,CS100008,분식
20194,11440710,연남동,3.183333333333333,4.308333333333334,CS100008,분식
20202,11440720,성산1동,3.425,4.641666666666667,CS100008,분식
20201,11440720,성산1동,3.2666666666666666,4.466666666666667,CS100008,분식
20194,11440720,성산1동,3.316666666666667,4.491666666666666,CS100008,분식
20202,11440730,성산2동,3.808333333333333,4.391666666666667,CS100008,분식
20201,11440730,성산2동,3.7583333333333333,4.341666666666667,CS100008,분식
20194,11440730,성산2동,3.6166666666666667,4.183333333333334,CS100008,분식
20202,11440740,상암동,2.8666666666666667,3.5416666666666665,CS100008,분식
20201,11440740,상암동,2.841666666666667,3.525,CS100008,분식
20194,11440740,상암동,2.7333333333333334,3.5083333333333333,CS100008,분식
20202,11440555,아현동,2.933333333333333,4.225,CS100009,호프
20201,11440555,아현동,2.9166666666666665,4.233333333333333,CS100009,호프
20194,11440555,아현동,2.816666666666667,4.225,CS100009,호프
20202,11440565,공덕동,3.5,4.858333333333333,CS100009,호프
20201,11440565,공덕동,3.566666666666667,4.866666666666666,CS100009,호프
20194,11440565,공덕동,3.475,4.841666666666667,CS100009,호프
20202,11440585,도화동,3.5,4.116666666666666,CS100009,호프
20201,11440585,도화동,3.525,4.141666666666667,CS100009,호프
20194,11440585,도화동,3.525,4.15,CS100009,호프
20202,11440590,용강동,3.091666666666667,4.025,CS100009,호프
20201,11440590,용강동,3.0833333333333335,4.033333333333333,CS100009,호프
20194,11440590,용강동,3.1416666666666666,4.041666666666667,CS100009,호프
20202,11440600,대흥동,2.966666666666667,4.033333333333333,CS100009,호프
20201,11440600,대흥동,3.05,4.025,CS100009,호프
20194,11440600,대흥동,3.0833333333333335,4.016666666666667,CS100009,호프
20202,11440610,염리동,2.566666666666667,3.4833333333333334,CS100009,호프
20201,11440610,염리동,2.55,3.475,CS100009,호프
20194,11440610,염리동,2.433333333333333,3.425,CS100009,호프
20202,11440630,신수동,2.8583333333333334,3.3916666666666666,CS100009,호프
20201,11440630,신수동,2.85,3.4166666666666665,CS100009,호프
20194,11440630,신수동,2.8333333333333335,3.408333333333333,CS100009,호프
20202,11440655,서강동,2.8,3.6,CS100009,호프
20201,11440655,서강동,2.825,3.6083333333333334,CS100009,호프
20194,11440655,서강동,2.8,3.5833333333333335,CS100009,호프
20202,11440660,서교동,2.966666666666667,3.85,CS100009,호프
20201,11440660,서교동,2.966666666666667,3.8583333333333334,CS100009,호프
20194,11440660,서교동,2.9833333333333334,3.85,CS100009,호프
20202,11440680,합정동,3.0166666666666666,4.183333333333334,CS100009,호프
20201,11440680,합정동,3.0416666666666665,4.191666666666666,CS100009,호프
20194,11440680,합정동,3.0166666666666666,4.183333333333334,CS100009,호프
20202,11440690,망원1동,2.875,3.6666666666666665,CS100009,호프
20201,11440690,망원1동,2.8583333333333334,3.658333333333333,CS100009,호프
20194,11440690,망원1동,2.8333333333333335,3.625,CS100009,호프
20202,11440700,망원2동,2.3583333333333334,3.566666666666667,CS100009,호프
20201,11440700,망원2동,2.425,3.575,CS100009,호프
20194,11440700,망원2동,2.5,3.575,CS100009,호프
20202,11440710,연남동,3.025,3.466666666666667,CS100009,호프
20201,11440710,연남동,3.0416666666666665,3.475,CS100009,호프
20194,11440710,연남동,3.0416666666666665,3.45,CS100009,호프
20202,11440720,성산1동,2.875,3.7416666666666667,CS100009,호프
20201,11440720,성산1동,2.9583333333333335,3.7333333333333334,CS100009,호프
20194,11440720,성산1동,3.066666666666667,3.7333333333333334,CS100009,호프
20202,11440730,성산2동,2.841666666666667,4.291666666666667,CS100009,호프
20201,11440730,성산2동,2.808333333333333,4.258333333333334,CS100009,호프
20194,11440730,성산2동,2.9,4.283333333333333,CS100009,호프
20202,11440740,상암동,3.4,3.933333333333333,CS100009,호프
20201,11440740,상암동,3.5083333333333333,3.9833333333333334,CS100009,호프
20194,11440740,상암동,3.525,3.9833333333333334,CS100009,호프
20202,11440555,아현동,3.033333333333333,3.425,CS100010,커피
20201,11440555,아현동,2.975,3.35,CS100010,커피
20194,11440555,아현동,2.875,3.2416666666666667,CS100010,커피
20202,11440565,공덕동,3.066666666666667,3.2,CS100010,커피
20201,11440565,공덕동,3.1,3.216666666666667,CS100010,커피
20194,11440565,공덕동,2.9833333333333334,3.2,CS100010,커피
20202,11440585,도화동,3.275,3.7416666666666667,CS100010,커피
20201,11440585,도화동,3.2583333333333333,3.716666666666667,CS100010,커피
20194,11440585,도화동,3.1416666666666666,3.7416666666666667,CS100010,커피
20202,11440590,용강동,3.441666666666667,4.408333333333333,CS100010,커피
20201,11440590,용강동,3.35,4.341666666666667,CS100010,커피
20194,11440590,용강동,3.3833333333333333,4.35,CS100010,커피
20202,11440600,대흥동,3.283333333333333,3.85,CS100010,커피
20201,11440600,대흥동,3.1333333333333333,3.775,CS100010,커피
20194,11440600,대흥동,3.1083333333333334,3.7583333333333333,CS100010,커피
20202,11440610,염리동,3.425,3.683333333333333,CS100010,커피
20201,11440610,염리동,3.325,3.5833333333333335,CS100010,커피
20194,11440610,염리동,3.2,3.4583333333333335,CS100010,커피
20202,11440630,신수동,3.316666666666667,3.325,CS100010,커피
20201,11440630,신수동,3.3333333333333335,3.341666666666667,CS100010,커피
20194,11440630,신수동,3.3333333333333335,3.3333333333333335,CS100010,커피
20202,11440655,서강동,3.0083333333333333,3.575,CS100010,커피
20201,11440655,서강동,2.95,3.55,CS100010,커피
20194,11440655,서강동,2.85,3.4916666666666667,CS100010,커피
20202,11440660,서교동,3.1083333333333334,3.658333333333333,CS100010,커피
20201,11440660,서교동,3.075,3.6333333333333333,CS100010,커피
20194,11440660,서교동,3.033333333333333,3.6333333333333333,CS100010,커피
20202,11440680,합정동,3.125,3.441666666666667,CS100010,커피
20201,11440680,합정동,3.1333333333333333,3.45,CS100010,커피
20194,11440680,합정동,3.1083333333333334,3.425,CS100010,커피
20202,11440690,망원1동,2.8333333333333335,3.05,CS100010,커피
20201,11440690,망원1동,2.8333333333333335,3.0416666666666665,CS100010,커피
20194,11440690,망원1동,2.7583333333333333,2.95,CS100010,커피
20202,11440700,망원2동,2.7666666666666666,2.975,CS100010,커피
20201,11440700,망원2동,2.841666666666667,3.05,CS100010,커피
20194,11440700,망원2동,2.8833333333333333,3.0833333333333335,CS100010,커피
20202,11440710,연남동,2.725,2.8333333333333335,CS100010,커피
20201,11440710,연남동,2.75,2.85,CS100010,커피
20194,11440710,연남동,2.7083333333333335,2.8333333333333335,CS100010,커피
20202,11440720,성산1동,3.408333333333333,4.141666666666667,CS100010,커피
20201,11440720,성산1동,3.4166666666666665,4.125,CS100010,커피
20194,11440720,성산1동,3.408333333333333,4.075,CS100010,커피
20202,11440730,성산2동,3.375,4.291666666666667,CS100010,커피
20201,11440730,성산2동,3.475,4.366666666666666,CS100010,커피
20194,11440730,성산2동,3.4833333333333334,4.341666666666667,CS100010,커피
20202,11440740,상암동,2.9916666666666667,3.2083333333333335,CS100010,커피
20201,11440740,상암동,2.95,3.158333333333333,CS100010,커피
20194,11440740,상암동,2.941666666666667,3.1333333333333333,CS100010,커피
20204,11440555,아현동,3.1416666666666666,4.575,CS100001,한식
20203,11440555,아현동,3.2333333333333334,4.591666666666667,CS100001,한식
20204,11440565,공덕동,3.0833333333333335,4.575,CS100001,한식
20203,11440565,공덕동,3.1333333333333333,4.583333333333333,CS100001,한식
20204,11440585,도화동,2.783333333333333,4.491666666666666,CS100001,한식
20203,11440585,도화동,2.775,4.5,CS100001,한식
20204,11440590,용강동,2.9166666666666665,4.541666666666667,CS100001,한식
20203,11440590,용강동,2.8916666666666666,4.525,CS100001,한식
20204,11440600,대흥동,2.808333333333333,4.483333333333333,CS100001,한식
20203,11440600,대흥동,2.8333333333333335,4.483333333333333,CS100001,한식
20204,11440610,염리동,2.691666666666667,4.058333333333334,CS100001,한식
20203,11440610,염리동,2.691666666666667,4.058333333333334,CS100001,한식
20204,11440630,신수동,2.8,4.408333333333333,CS100001,한식
20203,11440630,신수동,2.7916666666666665,4.425,CS100001,한식
20204,11440655,서강동,2.716666666666667,3.9166666666666665,CS100001,한식
20203,11440655,서강동,2.683333333333333,3.8833333333333333,CS100001,한식
20204,11440660,서교동,2.6,3.9583333333333335,CS100001,한식
20203,11440660,서교동,2.5833333333333335,3.9583333333333335,CS100001,한식
20204,11440680,합정동,2.691666666666667,3.9916666666666667,CS100001,한식
20203,11440680,합정동,2.716666666666667,4.008333333333334,CS100001,한식
20204,11440690,망원1동,2.6333333333333333,3.925,CS100001,한식
20203,11440690,망원1동,2.575,3.8833333333333333,CS100001,한식
20204,11440700,망원2동,2.6333333333333333,3.85,CS100001,한식
20203,11440700,망원2동,2.658333333333333,3.8583333333333334,CS100001,한식
20204,11440710,연남동,2.566666666666667,3.716666666666667,CS100001,한식
20203,11440710,연남동,2.525,3.7083333333333335,CS100001,한식
20204,11440720,성산1동,2.8833333333333333,4.266666666666667,CS100001,한식
20203,11440720,성산1동,2.875,4.266666666666667,CS100001,한식
20204,11440730,성산2동,3.0416666666666665,4.65,CS100001,한식
20203,11440730,성산2동,3.0833333333333335,4.666666666666667,CS100001,한식
20204,11440740,상암동,2.7583333333333333,3.783333333333333,CS100001,한식
20203,11440740,상암동,2.7083333333333335,3.7666666666666666,CS100001,한식
20204,11440555,아현동,3.341666666666667,4.775,CS100002,중식
20203,11440555,아현동,3.3666666666666667,4.783333333333333,CS100002,중식
20204,11440565,공덕동,2.875,4.95,CS100002,중식
20203,11440565,공덕동,2.9916666666666667,4.975,CS100002,중식
20204,11440585,도화동,2.191666666666667,3.691666666666667,CS100002,중식
20203,11440585,도화동,2.2583333333333333,3.683333333333333,CS100002,중식
20204,11440590,용강동,2.8333333333333335,5.008333333333334,CS100002,중식
20203,11440590,용강동,2.783333333333333,4.883333333333334,CS100002,중식
20204,11440600,대흥동,2.975,4.175,CS100002,중식
20203,11440600,대흥동,2.925,4.208333333333333,CS100002,중식
20204,11440610,염리동,2.783333333333333,3.75,CS100002,중식
20203,11440610,염리동,3.1666666666666665,3.7583333333333333,CS100002,중식
20204,11440630,신수동,3.1333333333333333,5.5,CS100002,중식
20203,11440630,신수동,3.191666666666667,5.558333333333334,CS100002,중식
20204,11440655,서강동,2.9,3.908333333333333,CS100002,중식
20203,11440655,서강동,2.8833333333333333,3.85,CS100002,중식
20204,11440660,서교동,2.566666666666667,3.658333333333333,CS100002,중식
20203,11440660,서교동,2.6,3.6666666666666665,CS100002,중식
20204,11440680,합정동,3.7583333333333333,5.291666666666667,CS100002,중식
20203,11440680,합정동,3.825,5.333333333333333,CS100002,중식
20204,11440690,망원1동,2.9833333333333334,4.133333333333334,CS100002,중식
20203,11440690,망원1동,3.066666666666667,4.175,CS100002,중식
20204,11440700,망원2동,3.2583333333333333,4.758333333333334,CS100002,중식
20203,11440700,망원2동,3.35,4.816666666666666,CS100002,중식
20204,11440710,연남동,3.5,4.333333333333333,CS100002,중식
20203,11440710,연남동,3.466666666666667,4.283333333333333,CS100002,중식
20204,11440720,성산1동,2.7333333333333334,4.45,CS100002,중식
20203,11440720,성산1동,2.6166666666666667,4.316666666666666,CS100002,중식
20204,11440730,성산2동,3.7666666666666666,6.05,CS100002,중식
20203,11440730,성산2동,3.8583333333333334,6.066666666666666,CS100002,중식
20204,11440740,상암동,2.975,3.533333333333333,CS100002,중식
20203,11440740,상암동,3.0416666666666665,3.575,CS100002,중식
20204,11440555,아현동,4.533333333333333,3.975,CS100003,일식
20203,11440555,아현동,4.325,4.008333333333334,CS100003,일식
20204,11440565,공덕동,4.091666666666667,4.858333333333333,CS100003,일식
20203,11440565,공덕동,4.075,4.808333333333334,CS100003,일식
20204,11440585,도화동,3.05,3.8833333333333333,CS100003,일식
20203,11440585,도화동,3.125,3.9166666666666665,CS100003,일식
20204,11440590,용강동,3.5833333333333335,4.641666666666667,CS100003,일식
20203,11440590,용강동,3.6,4.608333333333333,CS100003,일식
20204,11440600,대흥동,3.225,3.125,CS100003,일식
20203,11440600,대흥동,3.275,3.15,CS100003,일식
20204,11440610,염리동,2.1083333333333334,3.45,CS100003,일식
20203,11440610,염리동,2.216666666666667,3.5,CS100003,일식
20204,11440630,신수동,4.65,4.966666666666667,CS100003,일식
20203,11440630,신수동,3.725,4.675,CS100003,일식
20204,11440655,서강동,2.5833333333333335,3.375,CS100003,일식
20203,11440655,서강동,2.5833333333333335,3.3916666666666666,CS100003,일식
20204,11440660,서교동,2.8333333333333335,3.5416666666666665,CS100003,일식
20203,11440660,서교동,2.8666666666666667,3.558333333333333,CS100003,일식
20204,11440680,합정동,3.0,3.7583333333333333,CS100003,일식
20203,11440680,합정동,3.0166666666666666,3.775,CS100003,일식
20204,11440690,망원1동,2.7333333333333334,3.275,CS100003,일식
20203,11440690,망원1동,2.808333333333333,3.316666666666667,CS100003,일식
20204,11440700,망원2동,1.775,2.775,CS100003,일식
20203,11440700,망원2동,1.675,2.7,CS100003,일식
20204,11440710,연남동,2.475,2.9583333333333335,CS100003,일식
20203,11440710,연남동,2.433333333333333,2.8833333333333333,CS100003,일식
20204,11440720,성산1동,3.033333333333333,3.341666666666667,CS100003,일식
20203,11440720,성산1동,3.075,3.2416666666666667,CS100003,일식
20204,11440730,성산2동,2.591666666666667,3.066666666666667,CS100003,일식
20203,11440730,성산2동,2.5166666666666666,3.0,CS100003,일식
20204,11440740,상암동,2.6083333333333334,2.9833333333333334,CS100003,일식
20203,11440740,상암동,2.625,2.9833333333333334,CS100003,일식
20204,11440555,아현동,2.05,3.225,CS100004,양식
20203,11440555,아현동,2.1,3.25,CS100004,양식
20204,11440565,공덕동,3.533333333333333,3.975,CS100004,양식
20203,11440565,공덕동,3.408333333333333,4.0,CS100004,양식
20204,11440585,도화동,3.125,3.2666666666666666,CS100004,양식
20203,11440585,도화동,3.0,3.225,CS100004,양식
20204,11440590,용강동,2.441666666666667,3.5,CS100004,양식
20203,11440590,용강동,2.3916666666666666,3.475,CS100004,양식
20204,11440600,대흥동,3.2083333333333335,3.6,CS100004,양식
20203,11440600,대흥동,3.275,3.6333333333333333,CS100004,양식
20204,11440610,염리동,2.875,4.591666666666667,CS100004,양식
20203,11440610,염리동,2.975,4.658333333333333,CS100004,양식
20204,11440630,신수동,2.941666666666667,2.7333333333333334,CS100004,양식
20203,11440630,신수동,2.783333333333333,2.683333333333333,CS100004,양식
20204,11440655,서강동,2.9833333333333334,3.5416666666666665,CS100004,양식
20203,11440655,서강동,3.0083333333333333,3.5416666666666665,CS100004,양식
20204,11440660,서교동,2.75,3.808333333333333,CS100004,양식
20203,11440660,서교동,2.7583333333333333,3.816666666666667,CS100004,양식
20204,11440680,합정동,3.0166666666666666,3.025,CS100004,양식
20203,11440680,합정동,3.1416666666666666,3.075,CS100004,양식
20204,11440690,망원1동,2.7,2.875,CS100004,양식
20203,11440690,망원1동,2.6,2.7916666666666665,CS100004,양식
20204,11440700,망원2동,2.35,3.075,CS100004,양식
20203,11440700,망원2동,2.225,2.9583333333333335,CS100004,양식
20204,11440710,연남동,2.925,3.2916666666666665,CS100004,양식
20203,11440710,연남동,2.8916666666666666,3.25,CS100004,양식
20204,11440720,성산1동,3.216666666666667,3.225,CS100004,양식
20203,11440720,성산1동,3.1416666666666666,3.191666666666667,CS100004,양식
20204,11440730,성산2동,3.7583333333333333,4.766666666666667,CS100004,양식
20203,11440730,성산2동,3.65,4.641666666666667,CS100004,양식
20204,11440740,상암동,2.65,3.283333333333333,CS100004,양식
20203,11440740,상암동,2.6416666666666666,3.3,CS100004,양식
20204,11440555,아현동,3.075,3.966666666666667,CS100005,제과
20203,11440555,아현동,3.05,3.908333333333333,CS100005,제과
20204,11440565,공덕동,2.683333333333333,4.091666666666667,CS100005,제과
20203,11440565,공덕동,2.7666666666666666,4.116666666666666,CS100005,제과
20204,11440585,도화동,3.0,4.583333333333333,CS100005,제과
20203,11440585,도화동,3.091666666666667,4.641666666666667,CS100005,제과
20204,11440590,용강동,2.9916666666666667,5.266666666666667,CS100005,제과
20203,11440590,용강동,3.1416666666666666,5.308333333333334,CS100005,제과
20204,11440600,대흥동,3.825,4.358333333333333,CS100005,제과
20203,11440600,대흥동,3.8916666666666666,4.358333333333333,CS100005,제과
20204,11440610,염리동,3.6333333333333333,4.016666666666667,CS100005,제과
20203,11440610,염리동,3.375,3.8,CS100005,제과
20204,11440630,신수동,1.9833333333333334,4.1,CS100005,제과
20203,11440630,신수동,1.925,4.0,CS100005,제과
20204,11440655,서강동,3.125,3.966666666666667,CS100005,제과
20203,11440655,서강동,3.191666666666667,4.016666666666667,CS100005,제과
20204,11440660,서교동,3.0833333333333335,4.016666666666667,CS100005,제과
20203,11440660,서교동,3.05,3.9833333333333334,CS100005,제과
20204,11440680,합정동,3.0416666666666665,4.866666666666666,CS100005,제과
20203,11440680,합정동,3.075,4.866666666666666,CS100005,제과
20204,11440690,망원1동,2.816666666666667,3.9916666666666667,CS100005,제과
20203,11440690,망원1동,2.775,3.941666666666667,CS100005,제과
20204,11440700,망원2동,3.3666666666666667,4.658333333333333,CS100005,제과
20203,11440700,망원2동,3.1,4.408333333333333,CS100005,제과
20204,11440710,연남동,3.5,3.9916666666666667,CS100005,제과
20203,11440710,연남동,3.5,3.975,CS100005,제과
20204,11440720,성산1동,3.175,4.091666666666667,CS100005,제과
20203,11440720,성산1동,3.1333333333333333,4.05,CS100005,제과
20204,11440730,성산2동,3.5833333333333335,4.45,CS100005,제과
20203,11440730,성산2동,3.5083333333333333,4.391666666666667,CS100005,제과
20204,11440740,상암동,3.058333333333333,3.4916666666666667,CS100005,제과
20203,11440740,상암동,3.066666666666667,3.4916666666666667,CS100005,제과
20204,11440555,아현동,3.033333333333333,3.841666666666667,CS100006,패스트푸드
20203,11440555,아현동,3.125,3.875,CS100006,패스트푸드
20204,11440565,공덕동,3.941666666666667,4.908333333333333,CS100006,패스트푸드
20203,11440565,공덕동,3.4166666666666665,4.775,CS100006,패스트푸드
20204,11440585,도화동,3.025,4.466666666666667,CS100006,패스트푸드
20203,11440585,도화동,3.15,4.525,CS100006,패스트푸드
20204,11440590,용강동,3.025,3.9,CS100006,패스트푸드
20203,11440590,용강동,3.15,3.941666666666667,CS100006,패스트푸드
20204,11440600,대흥동,3.775,4.858333333333333,CS100006,패스트푸드
20203,11440600,대흥동,3.6166666666666667,4.683333333333334,CS100006,패스트푸드
20204,11440610,염리동,1.9166666666666667,3.2333333333333334,CS100006,패스트푸드
20203,11440610,염리동,2.0,3.3,CS100006,패스트푸드
20204,11440630,신수동,5.6,6.375,CS100006,패스트푸드
20203,11440630,신수동,5.65,6.416666666666667,CS100006,패스트푸드
20204,11440655,서강동,3.25,4.225,CS100006,패스트푸드
20203,11440655,서강동,3.2416666666666667,4.191666666666666,CS100006,패스트푸드
20204,11440660,서교동,3.325,4.65,CS100006,패스트푸드
20203,11440660,서교동,3.3666666666666667,4.65,CS100006,패스트푸드
20204,11440680,합정동,2.15,3.525,CS100006,패스트푸드
20203,11440680,합정동,2.341666666666667,3.6083333333333334,CS100006,패스트푸드
20204,11440690,망원1동,2.95,5.025,CS100006,패스트푸드
20203,11440690,망원1동,3.0833333333333335,5.083333333333333,CS100006,패스트푸드
20204,11440700,망원2동,2.05,4.0,CS100006,패스트푸드
20203,11440700,망원2동,2.191666666666667,3.975,CS100006,패스트푸드
20204,11440710,연남동,2.8583333333333334,3.408333333333333,CS100006,패스트푸드
20203,11440710,연남동,2.825,3.35,CS100006,패스트푸드
20204,11440720,성산1동,3.4583333333333335,4.783333333333333,CS100006,패스트푸드
20203,11440720,성산1동,3.5166666666666666,4.741666666666666,CS100006,패스트푸드
20204,11440730,성산2동,3.658333333333333,3.9833333333333334,CS100006,패스트푸드
20203,11440730,성산2동,3.2333333333333334,4.016666666666667,CS100006,패스트푸드
20204,11440740,상암동,3.425,3.975,CS100006,패스트푸드
20203,11440740,상암동,3.5166666666666666,4.066666666666666,CS100006,패스트푸드
20204,11440555,아현동,2.7666666666666666,4.066666666666666,CS100007,치킨
20203,11440555,아현동,2.775,4.041666666666667,CS100007,치킨
20204,11440565,공덕동,2.5166666666666666,5.566666666666666,CS100007,치킨
20203,11440565,공덕동,2.4833333333333334,5.533333333333333,CS100007,치킨
20204,11440585,도화동,2.4833333333333334,4.416666666666667,CS100007,치킨
20203,11440585,도화동,2.575,4.425,CS100007,치킨
20204,11440590,용강동,4.483333333333333,5.9,CS100007,치킨
20203,11440590,용강동,4.191666666666666,5.966666666666667,CS100007,치킨
20204,11440600,대흥동,3.316666666666667,4.683333333333334,CS100007,치킨
20203,11440600,대흥동,3.225,4.65,CS100007,치킨
20204,11440610,염리동,3.175,5.325,CS100007,치킨
20203,11440610,염리동,3.0416666666666665,5.166666666666667,CS100007,치킨
20204,11440630,신수동,4.108333333333333,4.725,CS100007,치킨
20203,11440630,신수동,4.1,4.758333333333334,CS100007,치킨
20204,11440655,서강동,2.5416666666666665,3.183333333333333,CS100007,치킨
20203,11440655,서강동,2.658333333333333,3.2416666666666667,CS100007,치킨
20204,11440660,서교동,3.3,4.316666666666666,CS100007,치킨
20203,11440660,서교동,3.308333333333333,4.308333333333334,CS100007,치킨
20204,11440680,합정동,4.691666666666666,5.833333333333333,CS100007,치킨
20203,11440680,합정동,4.483333333333333,5.45,CS100007,치킨
20204,11440690,망원1동,3.3333333333333335,4.908333333333333,CS100007,치킨
20203,11440690,망원1동,3.158333333333333,4.875,CS100007,치킨
20204,11440700,망원2동,5.066666666666666,6.358333333333333,CS100007,치킨
20203,11440700,망원2동,4.275,5.783333333333333,CS100007,치킨
20204,11440710,연남동,3.7416666666666667,5.708333333333333,CS100007,치킨
20203,11440710,연남동,3.466666666666667,5.616666666666666,CS100007,치킨
20204,11440720,성산1동,6.533333333333333,6.175,CS100007,치킨
20203,11440720,성산1동,5.608333333333333,5.875,CS100007,치킨
20204,11440730,성산2동,3.316666666666667,5.016666666666667,CS100007,치킨
20203,11440730,성산2동,3.308333333333333,4.991666666666666,CS100007,치킨
20204,11440740,상암동,3.908333333333333,4.591666666666667,CS100007,치킨
20203,11440740,상암동,3.966666666666667,4.633333333333334,CS100007,치킨
20204,11440555,아현동,3.566666666666667,4.65,CS100008,분식
20203,11440555,아현동,3.5833333333333335,4.65,CS100008,분식
20204,11440565,공덕동,3.591666666666667,4.45,CS100008,분식
20203,11440565,공덕동,3.5,4.35,CS100008,분식
20204,11440585,도화동,3.191666666666667,5.15,CS100008,분식
20203,11440585,도화동,3.1166666666666667,5.033333333333333,CS100008,분식
20204,11440590,용강동,2.658333333333333,5.008333333333334,CS100008,분식
20203,11440590,용강동,2.566666666666667,4.841666666666667,CS100008,분식
20204,11440600,대흥동,3.091666666666667,4.633333333333334,CS100008,분식
20203,11440600,대흥동,3.0416666666666665,4.583333333333333,CS100008,분식
20204,11440610,염리동,3.2333333333333334,3.5416666666666665,CS100008,분식
20203,11440610,염리동,3.2333333333333334,3.533333333333333,CS100008,분식
20204,11440630,신수동,3.15,4.108333333333333,CS100008,분식
20203,11440630,신수동,3.2083333333333335,4.158333333333333,CS100008,분식
20204,11440655,서강동,2.7916666666666665,3.466666666666667,CS100008,분식
20203,11440655,서강동,2.8666666666666667,3.5,CS100008,분식
20204,11440660,서교동,2.716666666666667,3.3833333333333333,CS100008,분식
20203,11440660,서교동,2.7,3.3666666666666667,CS100008,분식
20204,11440680,합정동,2.7916666666666665,3.308333333333333,CS100008,분식
20203,11440680,합정동,2.8333333333333335,3.35,CS100008,분식
20204,11440690,망원1동,3.183333333333333,3.7583333333333333,CS100008,분식
20203,11440690,망원1동,3.125,3.775,CS100008,분식
20204,11440700,망원2동,3.5166666666666666,4.341666666666667,CS100008,분식
20203,11440700,망원2동,3.6416666666666666,4.391666666666667,CS100008,분식
20204,11440710,연남동,3.183333333333333,4.308333333333334,CS100008,분식
20203,11440710,연남동,3.1083333333333334,4.208333333333333,CS100008,분식
20204,11440720,성산1동,3.316666666666667,4.491666666666666,CS100008,분식
20203,11440720,성산1동,3.433333333333333,4.525,CS100008,분식
20204,11440730,성산2동,3.6166666666666667,4.183333333333334,CS100008,분식
20203,11440730,성산2동,3.6,4.275,CS100008,분식
20204,11440740,상암동,2.7333333333333334,3.5083333333333333,CS100008,분식
20203,11440740,상암동,2.7333333333333334,3.533333333333333,CS100008,분식
20204,11440555,아현동,2.816666666666667,4.225,CS100009,호프
20203,11440555,아현동,2.925,4.233333333333333,CS100009,호프
20204,11440565,공덕동,3.475,4.841666666666667,CS100009,호프
20203,11440565,공덕동,3.316666666666667,4.833333333333333,CS100009,호프
20204,11440585,도화동,3.525,4.15,CS100009,호프
20203,11440585,도화동,3.6,4.183333333333334,CS100009,호프
20204,11440590,용강동,3.1416666666666666,4.041666666666667,CS100009,호프
20203,11440590,용강동,3.158333333333333,4.05,CS100009,호프
20204,11440600,대흥동,3.0833333333333335,4.016666666666667,CS100009,호프
20203,11440600,대흥동,2.875,4.016666666666667,CS100009,호프
20204,11440610,염리동,2.433333333333333,3.425,CS100009,호프
20203,11440610,염리동,2.4,3.441666666666667,CS100009,호프
20204,11440630,신수동,2.8333333333333335,3.408333333333333,CS100009,호프
20203,11440630,신수동,2.975,3.4166666666666665,CS100009,호프
20204,11440655,서강동,2.8,3.5833333333333335,CS100009,호프
20203,11440655,서강동,2.775,3.558333333333333,CS100009,호프
20204,11440660,서교동,2.9833333333333334,3.85,CS100009,호프
20203,11440660,서교동,2.941666666666667,3.85,CS100009,호프
20204,11440680,합정동,3.0166666666666666,4.183333333333334,CS100009,호프
20203,11440680,합정동,2.9833333333333334,4.183333333333334,CS100009,호프
20204,11440690,망원1동,2.8333333333333335,3.625,CS100009,호프
20203,11440690,망원1동,2.7333333333333334,3.5833333333333335,CS100009,호프
20204,11440700,망원2동,2.5,3.575,CS100009,호프
20203,11440700,망원2동,2.525,3.55,CS100009,호프
20204,11440710,연남동,3.0416666666666665,3.45,CS100009,호프
20203,11440710,연남동,3.033333333333333,3.441666666666667,CS100009,호프
20204,11440720,성산1동,3.066666666666667,3.7333333333333334,CS100009,호프
20203,11440720,성산1동,2.8916666666666666,3.725,CS100009,호프
20204,11440730,성산2동,2.9,4.283333333333333,CS100009,호프
20203,11440730,성산2동,2.816666666666667,4.241666666666666,CS100009,호프
20204,11440740,상암동,3.525,3.9833333333333334,CS100009,호프
20203,11440740,상암동,3.5083333333333333,4.008333333333334,CS100009,호프
20204,11440555,아현동,2.875,3.2416666666666667,CS100010,커피
