year,quarter,dong_code,dong_name,gubun,rent_1f,rent_other,rent_total,quarter_code
2020,4,11110670,창신1동,dong,197134.0,133063.0,165098.0,20204
2020,4,11110680,창신2동,dong,90776.0,56555.0,73666.0,20204
2020,4,11110690,창신3동,dong,98319.0,78140.0,88229.0,20204
2020,4,11110700,숭인1동,dong,100845.0,57388.0,79116.0,20204
2020,4,11110710,숭인2동,dong,120870.0,55046.0,87958.0,20204
2020,4,11140520,소공동,dong,221939.0,117578.0,169759.0,20204
2020,4,11140540,회현동,dong,378616.0,302122.0,340369.0,20204
2020,4,11140550,명동,dong,257799.0,130858.0,194329.0,20204
2020,4,11140570,필동,dong,159193.0,85052.0,122123.0,20204
2020,4,11140580,장충동,dong,114518.0,63844.0,89181.0,20204
2020,4,11140590,광희동,dong,203825.0,196568.0,200197.0,20204
2020,4,11140605,을지로동,dong,186177.0,96212.0,141194.0,20204
2020,4,11140615,신당동,dong,367247.0,399339.0,383293.0,20204
2020,4,11140625,다산동,dong,121953.0,89964.0,105958.0,20204
2020,4,11140635,약수동,dong,167356.0,77126.0,122241.0,20204
2020,4,11140645,청구동,dong,103145.0,84133.0,93639.0,20204
2020,4,11140650,신당5동,dong,129345.0,103395.0,116370.0,20204
2020,4,11140665,동화동,dong,118512.0,85192.0,101852.0,20204
2020,4,11140670,황학동,dong,143028.0,114757.0,128892.0,20204
2020,4,11140680,중림동,dong,136658.0,107923.0,122290.0,20204
2020,4,11170510,후암동,dong,110670.0,60089.0,85380.0,20204
2020,4,11170520,용산2가동,dong,104591.0,91266.0,97928.0,20204
2020,4,11170530,남영동,dong,120790.0,67595.0,94193.0,20204
2020,4,11170555,청파동,dong,133706.0,70893.0,102300.0,20204
2020,4,11170560,원효로1동,dong,100664.0,69690.0,85177.0,20204
2020,4,11170570,원효로2동,dong,107100.0,80266.0,93683.0,20204
2020,4,11170580,효창동,dong,135502.0,109730.0,122616.0,20204
2020,4,11170590,용문동,dong,101189.0,59884.0,80536.0,20204
2020,4,11170625,한강로동,dong,142638.0,101694.0,122166.0,20204
2020,4,11170630,이촌1동,dong,301294.0,116895.0,209094.0,20204
2020,4,11170640,이촌2동,dong,70071.0,167833.0,118952.0,20204
2020,4,11170650,이태원1동,dong,199088.0,138217.0,168653.0,20204
2020,4,11170660,이태원2동,dong,127369.0,110835.0,119102.0,20204
2020,4,11170685,한남동,dong,135270.0,95413.0,115341.0,20204
2020,4,11170690,서빙고동,dong,62635.0,69923.0,66279.0,20204
2020,4,11170700,보광동,dong,111432.0,68079.0,89756.0,20204
2020,4,11200520,왕십리2동,dong,113212.0,74513.0,93863.0,20204
2020,4,11200535,왕십리도선동,dong,125761.0,93288.0,109525.0,20204
2020,4,11200540,마장동,dong,127874.0,59422.0,93648.0,20204
2020,4,11200550,사근동,dong,140472.0,94008.0,117240.0,20204
2020,4,11200560,행당1동,dong,141291.0,133789.0,137540.0,20204
2020,4,11200570,행당2동,dong,129507.0,82133.0,105820.0,20204
2020,4,11200580,응봉동,dong,139653.0,78170.0,108911.0,20204
2020,4,11200590,금호1가동,dong,125042.0,107456.0,116249.0,20204
2020,4,11200615,금호2·3가동,dong,126159.0,81381.0,103770.0,20204
2020,4,11200620,금호4가동,dong,121639.0,68988.0,95313.0,20204
2020,4,11200645,옥수동,dong,164465.0,121404.0,142934.0,20204
2020,4,11200650,성수1가1동,dong,120978.0,77570.0,99274.0,20204
2020,4,11200660,성수1가2동,dong,124653.0,82607.0,103630.0,20204
2020,4,11200670,성수2가1동,dong,93779.0,59373.0,76576.0,20204
2020,4,11200690,성수2가3동,dong,108298.0,87467.0,97882.0,20204
2020,4,11200720,송정동,dong,82140.0,68248.0,75194.0,20204
2020,4,11200790,용답동,dong,125259.0,58927.0,92093.0,20204
2020,4,11215710,화양동,dong,157380.0,86692.0,122036.0,20204
2020,4,11215730,군자동,dong,110375.0,51771.0,81073.0,20204
2020,4,11215740,중곡1동,dong,86663.0,57571.0,72117.0,20204
2020,4,11215750,중곡2동,dong,90423.0,50515.0,70469.0,20204
2020,4,11215760,중곡3동,dong,94090.0,37031.0,65560.0,20204
2020,4,11215770,중곡4동,dong,108720.0,48342.0,78531.0,20204
2020,4,11215780,능동,dong,134995.0,69184.0,102089.0,20204
2020,4,11215810,광장동,dong,140039.0,78656.0,109347.0,20204
2020,4,11215820,자양1동,dong,121920.0,76102.0,99011.0,20204
2020,4,11215830,자양2동,dong,85428.0,82118.0,83773.0,20204
2020,4,11215840,자양3동,dong,124891.0,117059.0,120975.0,20204
2020,4,11215847,자양4동,dong,148193.0,65272.0,106732.0,20204
2020,4,11215850,구의1동,dong,108732.0,64845.0,86788.0,20204
2020,4,11215860,구의2동,dong,118544.0,60570.0,89557.0,20204
2020,4,11215870,구의3동,dong,134399.0,95177.0,114788.0,20204
2020,4,11230536,용신동,dong,103155.0,60416.0,81785.0,20204
2020,4,11230545,제기동,dong,137237.0,64640.0,100939.0,20204
2020,4,11230560,전농1동,dong,98157.0,69523.0,83840.0,20204
2020,4,11230570,전농2동,dong,122622.0,83364.0,102993.0,20204
2020,4,11230600,답십리1동,dong,129713.0,54920.0,92317.0,20204
2020,4,11230610,답십리2동,dong,98418.0,49579.0,73999.0,20204
2020,4,11230650,장안1동,dong,97830.0,56368.0,77099.0,20204
2020,4,11230660,장안2동,dong,114050.0,54227.0,84139.0,20204
2020,4,11230705,청량리동,dong,88812.0,52405.0,70609.0,20204
2020,4,11230710,회기동,dong,135466.0,71110.0,103288.0,20204
2020,4,11230720,휘경1동,dong,156739.0,48348.0,102544.0,20204
2020,4,11230730,휘경2동,dong,108469.0,50864.0,79666.0,20204
2020,4,11230740,이문1동,dong,141471.0,56253.0,98862.0,20204
2020,4,11230750,이문2동,dong,86038.0,60594.0,73316.0,20204
2020,4,11260520,면목2동,dong,89245.0,38917.0,64081.0,20204
2020,4,11260540,면목4동,dong,71150.0,51172.0,61161.0,20204
2020,4,11260550,면목5동,dong,71432.0,40012.0,55722.0,20204
2020,4,11260565,면목본동,dong,95040.0,51625.0,73332.0,20204
2020,4,11260570,면목7동,dong,116040.0,49041.0,82540.0,20204
2020,4,11260575,면목3·8동,dong,95767.0,54983.0,75375.0,20204
2020,4,11260580,상봉1동,dong,96036.0,65375.0,80705.0,20204
2020,4,11260590,상봉2동,dong,109255.0,62730.0,85993.0,20204
2020,4,11260600,중화1동,dong,79493.0,47024.0,63258.0,20204
2020,4,11260610,중화2동,dong,103687.0,46323.0,75005.0,20204
2020,4,11260620,묵1동,dong,119657.0,57821.0,88739.0,20204
2020,4,11260630,묵2동,dong,84731.0,75513.0,80122.0,20204
2020,4,11260655,망우본동,dong,84079.0,56682.0,70381.0,20204
2020,4,11260660,망우3동,dong,68510.0,35094.0,51802.0,20204
2020,4,11260680,신내1동,dong,99522.0,61171.0,80347.0,20204
2020,4,11260690,신내2동,dong,128149.0,53793.0,90971.0,20204
2020,4,11290525,성북동,dong,139800.0,88716.0,114258.0,20204
2020,4,11290555,삼선동,dong,116038.0,60038.0,88038.0,20204
2020,4,11290575,동선동,dong,171469.0,69622.0,120546.0,20204
2020,4,11290580,돈암1동,dong,82975.0,63085.0,73030.0,20204
2020,4,11290590,돈암2동,dong,,,,20204
2020,4,11290600,안암동,dong,134392.0,58301.0,96347.0,20204
2020,4,11290610,보문동,dong,90104.0,61543.0,75824.0,20204
2020,4,11290620,정릉1동,dong,99725.0,59614.0,79670.0,20204
2020,4,11290630,정릉2동,dong,91397.0,51931.0,71664.0,20204
2020,4,11290640,정릉3동,dong,80501.0,44111.0,62306.0,20204
2020,4,11290650,정릉4동,dong,107430.0,56538.0,81984.0,20204
2020,4,11290660,길음1동,dong,164501.0,101508.0,133005.0,20204
2020,4,11290685,길음2동,dong,140956.0,86025.0,113491.0,20204
2020,4,11290705,종암동,dong,96620.0,54079.0,75349.0,20204
2020,4,11290715,월곡1동,dong,97281.0,65203.0,81242.0,20204
2020,4,11290725,월곡2동,dong,105170.0,40640.0,72905.0,20204
2020,4,11290760,장위1동,dong,61785.0,31028.0,46406.0,20204
2020,4,11290770,장위2동,dong,79768.0,59180.0,69474.0,20204
2020,4,11290780,장위3동,dong,95326.0,36881.0,66103.0,20204
2020,4,11290810,석관동,dong,94920.0,50649.0,72784.0,20204
2020,4,11305534,삼양동,dong,84721.0,78580.0,81650.0,20204
2020,4,11305535,미아동,dong,109104.0,57498.0,83301.0,20204
2020,4,11305545,송중동,dong,119842.0,76519.0,98181.0,20204
2020,4,11305555,송천동,dong,90665.0,44299.0,67482.0,20204
2020,4,11305575,삼각산동,dong,127057.0,130806.0,128931.0,20204
2020,4,11305595,번1동,dong,95557.0,60055.0,77806.0,20204
2020,4,11305603,번2동,dong,70717.0,92619.0,81668.0,20204
2020,4,11305608,번3동,dong,97154.0,38600.0,67877.0,20204
2020,4,11305615,수유1동,dong,99017.0,37790.0,68403.0,20204
2020,4,11305625,수유2동,dong,80314.0,55519.0,67917.0,20204
2020,4,11305635,수유3동,dong,121017.0,71545.0,96281.0,20204
2020,4,11305645,우이동,dong,80774.0,46454.0,63614.0,20204
2020,4,11305660,인수동,dong,65162.0,51524.0,58343.0,20204
2020,4,11320511,창1동,dong,100710.0,61372.0,81041.0,20204
2020,4,11320512,창2동,dong,90065.0,38765.0,64415.0,20204
2020,4,11320513,창3동,dong,79993.0,33881.0,56937.0,20204
2020,4,11320514,창4동,dong,173094.0,80357.0,126725.0,20204
2020,4,11320515,창5동,dong,132260.0,59935.0,96098.0,20204
2020,4,11320521,도봉1동,dong,90325.0,34773.0,62549.0,20204
2020,4,11320522,도봉2동,dong,101683.0,60520.0,81102.0,20204
2020,4,11320660,쌍문1동,dong,70214.0,37413.0,53813.0,20204
2020,4,11320670,쌍문2동,dong,94134.0,45571.0,69853.0,20204
2020,4,11320680,쌍문3동,dong,121258.0,44503.0,82881.0,20204
2020,4,11320681,쌍문4동,dong,114171.0,58775.0,86473.0,20204
2020,4,11320690,방학1동,dong,103418.0,48851.0,76134.0,20204
2020,4,11320700,방학2동,dong,85839.0,28756.0,57297.0,20204
2020,4,11320710,방학3동,dong,85367.0,82667.0,84017.0,20204
2020,4,11350560,월계1동,dong,138209.0,58779.0,98494.0,20204
2020,4,11350570,월계2동,dong,88552.0,86025.0,87289.0,20204
2020,4,11350580,월계3동,dong,190722.0,77628.0,134175.0,20204
2020,4,11350595,공릉1동,dong,111611.0,64015.0,87813.0,20204
2020,4,11350600,공릉2동,dong,120824.0,82604.0,101714.0,20204
2020,4,11350611,하계1동,dong,100393.0,73784.0,87089.0,20204
2020,4,11350612,하계2동,dong,174586.0,95067.0,134827.0,20204
2020,4,11350619,중계본동,dong,128484.0,73800.0,101142.0,20204
2020,4,11350621,중계1동,dong,228056.0,91343.0,159699.0,20204
2020,4,11350624,중계4동,dong,152226.0,58390.0,105308.0,20204
2020,4,11350625,중계2·3동,dong,176838.0,83975.0,130406.0,20204
2020,4,11350630,상계1동,dong,124155.0,51611.0,87883.0,20204
2020,4,11350640,상계2동,dong,151049.0,85535.0,118292.0,20204
2020,4,11350665,상계3·4동,dong,90160.0,45947.0,68053.0,20204
2020,4,11350670,상계5동,dong,102078.0,39068.0,70573.0,20204
2020,4,11350695,상계6·7동,dong,198330.0,90704.0,144517.0,20204
2020,4,11350700,상계8동,dong,163237.0,59285.0,111261.0,20204
2020,4,11350710,상계9동,dong,204162.0,55313.0,129738.0,20204
2020,4,11350720,상계10동,dong,188675.0,57421.0,123048.0,20204
2020,4,11380510,녹번동,dong,104302.0,69272.0,86787.0,20204
2020,4,11380520,불광1동,dong,128478.0,59970.0,94224.0,20204
2020,4,11380530,불광2동,dong,144442.0,72285.0,108363.0,20204
2020,4,11380551,갈현1동,dong,109995.0,68262.0,89128.0,20204
2020,4,11380552,갈현2동,dong,111055.0,58262.0,84658.0,20204
2020,4,11380560,구산동,dong,103211.0,63846.0,83529.0,20204
2020,4,11380570,대조동,dong,123595.0,93626.0,108611.0,20204
2020,4,11380580,응암1동,dong,114290.0,50225.0,82258.0,20204
2020,4,11380590,응암2동,dong,94917.0,94853.0,94885.0,20204
2020,4,11380600,응암3동,dong,109235.0,52050.0,80643.0,20204
2020,4,11380625,역촌동,dong,96218.0,57278.0,76748.0,20204
2020,4,11380631,신사1동,dong,93252.0,76167.0,84709.0,20204
2020,4,11380632,신사2동,dong,84341.0,82759.0,83550.0,20204
2020,4,11380640,증산동,dong,104629.0,53881.0,79255.0,20204
2020,4,11380650,수색동,dong,80087.0,37764.0,58926.0,20204
2020,4,11380690,진관동,dong,124679.0,105591.0,115135.0,20204
2020,4,11410520,천연동,dong,133552.0,66379.0,99965.0,20204
2020,4,11410555,북아현동,dong,134726.0,96341.0,115534.0,20204
2020,4,11410565,충현동,dong,114423.0,72195.0,93309.0,20204
2020,4,11410585,신촌동,dong,187060.0,86988.0,137024.0,20204
2020,4,11410615,연희동,dong,94928.0,90252.0,92590.0,20204
2020,4,11410620,홍제1동,dong,156304.0,70565.0,113434.0,20204
2020,4,11410640,홍제3동,dong,120613.0,47664.0,84139.0,20204
2020,4,11410655,홍제2동,dong,115926.0,65592.0,90759.0,20204
2020,4,11410660,홍은1동,dong,85653.0,51487.0,68570.0,20204
2020,4,11410685,홍은2동,dong,100239.0,57959.0,79099.0,20204
2020,4,11410690,남가좌1동,dong,133985.0,89429.0,111707.0,20204
2020,4,11410700,남가좌2동,dong,117254.0,45491.0,81373.0,20204
2020,4,11410710,북가좌1동,dong,111765.0,82367.0,97066.0,20204
2020,4,11410720,북가좌2동,dong,100277.0,55820.0,78049.0,20204
2020,4,11440555,아현동,dong,159789.0,84704.0,122246.0,20204
2020,4,11440565,공덕동,dong,98573.0,84888.0,91731.0,20204
2020,4,11440585,도화동,dong,151398.0,114629.0,133013.0,20204
2020,4,11440590,용강동,dong,163062.0,101452.0,132257.0,20204
2020,4,11440600,대흥동,dong,160796.0,73029.0,116912.0,20204
2020,4,11440610,염리동,dong,156230.0,66743.0,111486.0,20204
2020,4,11440630,신수동,dong,112775.0,89761.0,101268.0,20204
2020,4,11440655,서강동,dong,150010.0,115409.0,132710.0,20204
2020,4,11440660,서교동,dong,167382.0,115290.0,141336.0,20204
2020,4,11440680,합정동,dong,136834.0,122209.0,129521.0,20204
2020,4,11440690,망원1동,dong,146018.0,91116.0,118567.0,20204
2020,4,11440700,망원2동,dong,114986.0,89898.0,102442.0,20204
2020,4,11440710,연남동,dong,134783.0,105063.0,119923.0,20204
2020,4,11440720,성산1동,dong,109252.0,67998.0,88625.0,20204
2020,4,11440730,성산2동,dong,123196.0,85165.0,104181.0,20204
2020,4,11440740,상암동,dong,182696.0,109340.0,146018.0,20204
2020,4,11470510,목1동,dong,167303.0,112372.0,139837.0,20204
2020,4,11470520,목2동,dong,123602.0,79792.0,101697.0,20204
2020,4,11470530,목3동,dong,129992.0,59423.0,94707.0,20204
2020,4,11470540,목4동,dong,109560.0,46782.0,78171.0,20204
2020,4,11470550,목5동,dong,225344.0,83033.0,154189.0,20204
2020,4,11470560,신월1동,dong,83042.0,34027.0,58535.0,20204
2020,4,11470570,신월2동,dong,85564.0,50444.0,68004.0,20204
2020,4,11470580,신월3동,dong,83498.0,41133.0,62315.0,20204
2020,4,11470590,신월4동,dong,84868.0,45191.0,65029.0,20204
2020,4,11470600,신월5동,dong,82168.0,44604.0,63386.0,20204
2020,4,11470610,신월6동,dong,86665.0,43828.0,65246.0,20204
2020,4,11470611,신월7동,dong,89006.0,41271.0,65139.0,20204
2020,4,11470620,신정1동,dong,110205.0,63638.0,86921.0,20204
2020,4,11470630,신정2동,dong,104776.0,71340.0,88058.0,20204
2020,4,11470640,신정3동,dong,142228.0,52709.0,97468.0,20204
2020,4,11470650,신정4동,dong,106319.0,64513.0,85416.0,20204
2020,4,11470670,신정6동,dong,204418.0,88675.0,146547.0,20204
2020,4,11470680,신정7동,dong,138659.0,83271.0,110965.0,20204
2020,4,11500510,염창동,dong,103649.0,65727.0,84688.0,20204
2020,4,11500520,등촌1동,dong,124093.0,59561.0,91827.0,20204
2020,4,11500530,등촌2동,dong,86348.0,70744.0,78546.0,20204
2020,4,11500535,등촌3동,dong,149161.0,85673.0,117417.0,20204
2020,4,11500540,화곡1동,dong,103564.0,58138.0,80851.0,20204
2020,4,11500550,화곡2동,dong,84558.0,31445.0,58002.0,20204
2020,4,11500560,화곡3동,dong,125647.0,70187.0,97917.0,20204
2020,4,11500570,화곡4동,dong,124228.0,49828.0,87028.0,20204
2020,4,11500590,화곡본동,dong,107019.0,62638.0,84828.0,20204
2020,4,11500591,화곡6동,dong,98422.0,77763.0,88092.0,20204
2020,4,11500593,화곡8동,dong,141799.0,47969.0,94884.0,20204
2020,4,11500603,가양1동,dong,206388.0,87499.0,146943.0,20204
2020,4,11500604,가양2동,dong,157863.0,75329.0,116596.0,20204
2020,4,11500605,가양3동,dong,143167.0,87564.0,115366.0,20204
2020,4,11500611,발산1동,dong,130124.0,64072.0,97098.0,20204
2020,4,11500615,우장산동,dong,141462.0,69628.0,105545.0,20204
2020,4,11500620,공항동,dong,101476.0,90511.0,95993.0,20204
2020,4,11500630,방화1동,dong,142739.0,64361.0,103550.0,20204
2020,4,11500640,방화2동,dong,85806.0,76941.0,81373.0,20204
2020,4,11500641,방화3동,dong,138970.0,62294.0,100632.0,20204
2020,4,11530510,신도림동,dong,127137.0,118890.0,123013.0,20204
2020,4,11530520,구로1동,dong,162310.0,101995.0,132152.0,20204
2020,4,11530530,구로2동,dong,121898.0,97709.0,109804.0,20204
2020,4,11530540,구로3동,dong,172368.0,106854.0,139611.0,20204
2020,4,11530550,구로4동,dong,145626.0,61079.0,103352.0,20204
2020,4,11530560,구로5동,dong,101415.0,100862.0,101139.0,20204
2020,4,11530595,가리봉동,dong,128673.0,60136.0,94404.0,20204
2020,4,11530720,고척1동,dong,151326.0,56552.0,103939.0,20204
2020,4,11530730,고척2동,dong,91993.0,73952.0,82973.0,20204
2020,4,11530740,개봉1동,dong,91468.0,47537.0,69503.0,20204
2020,4,11530750,개봉2동,dong,118448.0,88091.0,103270.0,20204
2020,4,11530760,개봉3동,dong,93711.0,38865.0,66288.0,20204
2020,4,11530770,오류1동,dong,149505.0,90045.0,119775.0,20204
2020,4,11530780,오류2동,dong,107969.0,70967.0,89468.0,20204
2020,4,11530790,수궁동,dong,95966.0,62805.0,79386.0,20204
2020,4,11530800,항동,dong,,,,20204
2020,4,11545510,가산동,dong,166558.0,86548.0,126553.0,20204
2020,4,11545610,독산1동,dong,109787.0,76056.0,92922.0,20204
2020,4,11545620,독산2동,dong,94324.0,29520.0,61922.0,20204
2020,4,11545630,독산3동,dong,93418.0,60727.0,77072.0,20204
2020,4,11545640,독산4동,dong,107298.0,65173.0,86236.0,20204
2020,4,11545670,시흥1동,dong,136440.0,74720.0,105580.0,20204
2020,4,11545680,시흥2동,dong,152894.0,76365.0,114629.0,20204
2020,4,11545690,시흥3동,dong,110290.0,132303.0,121296.0,20204
2020,4,11545700,시흥4동,dong,99453.0,67956.0,83704.0,20204
2020,4,11545710,시흥5동,dong,110252.0,35826.0,73039.0,20204
2020,4,11560515,영등포본동,dong,89692.0,142357.0,116024.0,20204
2020,4,11560535,영등포동,dong,136441.0,111514.0,123978.0,20204
2020,4,11560540,여의동,dong,204094.0,97177.0,150635.0,20204
2020,4,11560550,당산1동,dong,107130.0,65382.0,86256.0,20204
2020,4,11560560,당산2동,dong,158043.0,76415.0,117229.0,20204
2020,4,11560585,도림동,dong,99885.0,73096.0,86490.0,20204
2020,4,11560605,문래동,dong,106184.0,86045.0,96114.0,20204
2020,4,11560610,양평1동,dong,94279.0,86038.0,90159.0,20204
2020,4,11560620,양평2동,dong,114266.0,66733.0,90500.0,20204
2020,4,11560630,신길1동,dong,129279.0,74372.0,101826.0,20204
2020,4,11560650,신길3동,dong,89922.0,46269.0,68096.0,20204
2020,4,11560660,신길4동,dong,52660.0,58789.0,55725.0,20204
2020,4,11560670,신길5동,dong,99342.0,51505.0,75423.0,20204
2020,4,11560680,신길6동,dong,102609.0,62472.0,82540.0,20204
2020,4,11560690,신길7동,dong,117875.0,100833.0,109354.0,20204
2020,4,11560700,대림1동,dong,108577.0,62224.0,85401.0,20204
2020,4,11560710,대림2동,dong,149784.0,80329.0,115057.0,20204
2020,4,11560720,대림3동,dong,95373.0,54383.0,74878.0,20204
2020,4,11590510,노량진1동,dong,173989.0,89331.0,131660.0,20204
2020,4,11590520,노량진2동,dong,149362.0,118485.0,133923.0,20204
2020,4,11590530,상도1동,dong,117707.0,70142.0,93924.0,20204
2020,4,11590540,상도2동,dong,132651.0,79559.0,106105.0,20204
2020,4,11590550,상도3동,dong,157731.0,56433.0,107082.0,20204
2020,4,11590560,상도4동,dong,112427.0,68700.0,90563.0,20204
2020,4,11590605,흑석동,dong,135996.0,88106.0,112051.0,20204
2020,4,11590620,사당1동,dong,120344.0,69523.0,94934.0,20204
2020,4,11590630,사당2동,dong,182644.0,82601.0,132622.0,20204
2020,4,11590640,사당3동,dong,125161.0,97366.0,111264.0,20204
2020,4,11590650,사당4동,dong,175360.0,49914.0,112637.0,20204
2020,4,11590651,사당5동,dong,86960.0,64139.0,75550.0,20204
2020,4,11590660,대방동,dong,112480.0,54342.0,83411.0,20204
2020,4,11590670,신대방1동,dong,118103.0,64055.0,91079.0,20204
2020,4,11590680,신대방2동,dong,160773.0,78670.0,119722.0,20204
2020,4,11620525,보라매동,dong,103544.0,70070.0,86807.0,20204
2020,4,11620545,청림동,dong,75670.0,48426.0,62048.0,20204
2020,4,11620565,성현동,dong,111480.0,58206.0,84843.0,20204
2020,4,11620575,행운동,dong,113750.0,69737.0,91744.0,20204
2020,4,11620585,낙성대동,dong,137546.0,79846.0,108696.0,20204
2020,4,11620595,청룡동,dong,130694.0,83086.0,106890.0,20204
2020,4,11620605,은천동,dong,138511.0,73335.0,105923.0,20204
2020,4,11620615,중앙동,dong,115033.0,68642.0,91837.0,20204
2020,4,11620625,인헌동,dong,139326.0,52192.0,95759.0,20204
2020,4,11620630,남현동,dong,158590.0,90447.0,124518.0,20204
2020,4,11620645,서원동,dong,155004.0,98474.0,126739.0,20204
2020,4,11620655,신원동,dong,125867.0,59995.0,92931.0,20204
2020,4,11620665,서림동,dong,97431.0,133895.0,115663.0,20204
2020,4,11620685,신사동,dong,132995.0,50443.0,91719.0,20204
2020,4,11620695,신림동,dong,161686.0,91055.0,126371.0,20204
2020,4,11620715,난향동,dong,105507.0,66676.0,86092.0,20204
2020,4,11620725,조원동,dong,102115.0,51298.0,76706.0,20204
2020,4,11620735,대학동,dong,115241.0,68405.0,91823.0,20204
2020,4,11620745,삼성동,dong,74483.0,51998.0,63240.0,20204
2020,4,11620765,미성동,dong,105343.0,62147.0,83745.0,20204
2020,4,11620775,난곡동,dong,128676.0,56815.0,92745.0,20204
2020,4,11650510,서초1동,dong,128043.0,86738.0,107391.0,20204
2020,4,11650520,서초2동,dong,191125.0,145034.0,168080.0,20204
2020,4,11650530,서초3동,dong,142860.0,94311.0,118586.0,20204
2020,4,11650531,서초4동,dong,174247.0,117430.0,145838.0,20204
2020,4,11650540,잠원동,dong,132407.0,112162.0,122284.0,20204
2020,4,11650550,반포본동,dong,117101.0,76069.0,96585.0,20204
2020,4,11650560,반포1동,dong,155522.0,125990.0,140756.0,20204
2020,4,11650570,반포2동,dong,295833.0,165749.0,230791.0,20204
2020,4,11650580,반포3동,dong,224457.0,119820.0,172139.0,20204
2020,4,11650581,반포4동,dong,182582.0,142400.0,162491.0,20204
2020,4,11650590,방배본동,dong,122414.0,64321.0,93368.0,20204
2020,4,11650600,방배1동,dong,133015.0,81979.0,107497.0,20204
2020,4,11650610,방배2동,dong,124352.0,107044.0,115698.0,20204
2020,4,11650620,방배3동,dong,114923.0,60380.0,87652.0,20204
2020,4,11650621,방배4동,dong,121448.0,80686.0,101067.0,20204
2020,4,11650651,양재1동,dong,136925.0,88071.0,112498.0,20204
2020,4,11650652,양재2동,dong,93580.0,66706.0,80143.0,20204
2020,4,11650660,내곡동,dong,154196.0,83515.0,118856.0,20204
2020,4,11680510,신사동,dong,173290.0,100295.0,136793.0,20204
2020,4,11680521,논현1동,dong,159334.0,102981.0,131157.0,20204
2020,4,11680531,논현2동,dong,140442.0,108497.0,124470.0,20204
2020,4,11680545,압구정동,dong,203676.0,99003.0,151340.0,20204
2020,4,11680565,청담동,dong,167299.0,121358.0,144329.0,20204
2020,4,11680580,삼성1동,dong,181339.0,174076.0,177707.0,20204
2020,4,11680590,삼성2동,dong,172438.0,121373.0,146905.0,20204
2020,4,11680600,대치1동,dong,278364.0,122313.0,200339.0,20204
2020,4,11680610,대치2동,dong,177188.0,127608.0,152398.0,20204
2020,4,11680630,대치4동,dong,201765.0,109483.0,155624.0,20204
2020,4,11680640,역삼1동,dong,169188.0,131139.0,150163.0,20204
2020,4,11680650,역삼2동,dong,193215.0,122500.0,157857.0,20204
2020,4,11680655,도곡1동,dong,177980.0,103073.0,140526.0,20204
2020,4,11680656,도곡2동,dong,191104.0,114294.0,152699.0,20204
2020,4,11680660,개포1동,dong,,81064.0,81064.0,20204
2020,4,11680670,개포2동,dong,157113.0,86983.0,122048.0,20204
2020,4,11680690,개포4동,dong,88367.0,54691.0,71529.0,20204
2020,4,11680700,세곡동,dong,146949.0,101813.0,124381.0,20204
2020,4,11680720,일원본동,dong,199699.0,106170.0,152934.0,20204
2020,4,11680730,일원1동,dong,131773.0,50388.0,91080.0,20204
2020,4,11680740,일원2동,dong,156133.0,104973.0,130553.0,20204
2020,4,11680750,수서동,dong,184392.0,106389.0,145390.0,20204
2020,4,11710510,풍납1동,dong,87904.0,46546.0,67225.0,20204
2020,4,11710520,풍납2동,dong,113474.0,54237.0,83856.0,20204
2020,4,11710531,거여1동,dong,97746.0,69563.0,83654.0,20204
2020,4,11710532,거여2동,dong,111590.0,45545.0,78568.0,20204
2020,4,11710540,마천1동,dong,99137.0,40304.0,69721.0,20204
2020,4,11710550,마천2동,dong,125973.0,30651.0,78312.0,20204
2020,4,11710561,방이1동,dong,129212.0,53854.0,91533.0,20204
2020,4,11710562,방이2동,dong,144311.0,75787.0,110049.0,20204
2020,4,11710566,오륜동,dong,345767.0,213999.0,279883.0,20204
2020,4,11710570,오금동,dong,104174.0,47608.0,75891.0,20204
2020,4,11710580,송파1동,dong,123838.0,94306.0,109072.0,20204
2020,4,11710590,송파2동,dong,108827.0,52590.0,80708.0,20204
2020,4,11710600,석촌동,dong,147191.0,73973.0,110582.0,20204
2020,4,11710610,삼전동,dong,142871.0,61009.0,101940.0,20204
2020,4,11710620,가락본동,dong,143558.0,75124.0,109341.0,20204
2020,4,11710631,가락1동,dong,169185.0,186535.0,177860.0,20204
2020,4,11710632,가락2동,dong,115464.0,64031.0,89747.0,20204
2020,4,11710641,문정1동,dong,102419.0,74845.0,88632.0,20204
2020,4,11710642,문정2동,dong,207509.0,112187.0,159848.0,20204
2020,4,11710646,장지동,dong,127557.0,57810.0,92684.0,20204
2020,4,11710647,위례동,dong,206886.0,87738.0,147312.0,20204
2020,4,11710650,잠실본동,dong,166724.0,76621.0,121672.0,20204
2020,4,11710670,잠실2동,dong,451144.0,196398.0,323771.0,20204
2020,4,11710680,잠실3동,dong,252070.0,255137.0,253604.0,20204
2020,4,11710690,잠실4동,dong,336928.0,198003.0,267465.0,20204
2020,4,11710710,잠실6동,dong,199164.0,145946.0,172555.0,20204
2020,4,11710720,잠실7동,dong,168896.0,47313.0,108105.0,20204
2020,4,11740515,강일동,dong,217976.0,84612.0,151294.0,20204
2020,4,11740520,상일동,dong,124857.0,41278.0,83068.0,20204
2020,4,11740530,명일1동,dong,115613.0,64269.0,89941.0,20204
2020,4,11740540,명일2동,dong,143253.0,54645.0,98949.0,20204
