dong_code,quarter,day_of_week,time_zone,mean_pop
11440555,20192,4,9,30311.185884615385
11440555,20193,4,9,29801.286807692304
11440555,20194,4,9,29407.29493076923
11440555,20201,4,9,29898.4520625
11440555,20202,4,9,29128.908
11440555,20203,4,9,30713.495846153844
11440555,20204,4,9,30368.738176923074
11440555,20211,4,9,30005.83496153846
11440555,20212,4,9,30245.908338461537
11440555,20213,4,9,29270.17202307692
11440555,20214,4,9,29317.260307142857
11440555,20221,4,9,29259.79130833333
11440555,20222,4,9,29936.385484615384
11440555,20223,4,9,28498.192764285715
11440555,20224,4,9,28903.667384615383
11440555,20231,4,9,29614.477946153846
11440555,20232,4,9,29664.723415384615
11440555,20233,4,9,29348.179053846157
11440555,20234,4,9,28740.94849230769
11440555,20241,4,9,29813.656423076925
11440555,20242,4,9,31367.80653076923
11440555,20243,4,9,30529.489407692305
11440555,20244,4,9,31732.64333846154
11440555,20251,4,9,31290.159107692307
11440555,20252,4,9,32745.579115384615
11440555,20253,4,9,31197.14799230769
11440555,20254,4,9,31536.307338461538
11440555,20261,4,9,31241.33163333333
11440555,20191,4,10,29303.144075
11440555,20192,4,10,29977.657
11440555,20193,4,10,29586.843892307694
11440555,20194,4,10,29146.0806
11440555,20201,4,10,29860.0132625
11440555,20202,4,10,29000.87846153846
11440555,20203,4,10,30548.116484615384
11440555,20204,4,10,30230.09033846154
11440555,20211,4,10,29995.195307692306
11440555,20212,4,10,30380.173061538462
11440555,20213,4,10,29527.6152
11440555,20214,4,10,29420.531964285714
11440555,20221,4,10,29464.949099999998
11440555,20222,4,10,29846.46797692308
11440555,20223,4,10,28445.12622857143
11440555,20224,4,10,28886.518992307694
11440555,20231,4,10,29509.58256923077
11440555,20232,4,10,29393.728407692306
11440555,20233,4,10,29068.366146153847
11440555,20234,4,10,28581.2948
11440555,20241,4,10,29375.664715384617
11440555,20242,4,10,30944.320038461537
11440555,20243,4,10,30363.0258
11440555,20244,4,10,31568.68596153846
11440555,20251,4,10,31096.966407692307
11440555,20252,4,10,32598.358369230766
11440555,20253,4,10,30916.194115384616
11440555,20254,4,10,31021.766415384616
11440555,20261,4,10,30813.024411111113
11440555,20191,4,11,29206.801574999998
11440555,20192,4,11,29511.859807692308
11440555,20193,4,11,28970.64830769231
11440555,20194,4,11,28782.528753846153
11440555,20201,4,11,29570.5618125
11440555,20202,4,11,28733.089715384613
11440555,20203,4,11,30180.9031
11440555,20204,4,11,29664.528923076923
11440555,20211,4,11,29489.344484615387
11440555,20212,4,11,29923.470015384613
11440555,20213,4,11,29245.48753076923
11440555,20214,4,11,29149.149228571427
11440555,20221,4,11,29392.344516666664
11440555,20222,4,11,29634.97823846154
11440555,20223,4,11,27999.79844285714
11440555,20224,4,11,28466.083323076924
11440555,20231,4,11,29017.75650769231
11440555,20232,4,11,28974.631369230767
11440555,20233,4,11,28596.009215384613
11440555,20234,4,11,28132.792361538464
11440555,20241,4,11,28968.422823076926
11440555,20242,4,11,30618.8484
11440555,20243,4,11,29764.092423076923
11440555,20244,4,11,30870.893946153847
11440555,20251,4,11,30245.735153846155
11440555,20252,4,11,31943.191176923076
11440555,20253,4,11,30348.785961538462
11440555,20254,4,11,30320.4438
11440555,20261,4,11,30036.7537
11440555,20191,4,12,28941.2183
11440555,20192,4,12,29194.87173846154
11440555,20193,4,12,28465.451630769232
11440555,20194,4,12,28383.275861538463
11440555,20201,4,12,29330.612475
11440555,20202,4,12,28424.78155384615
11440555,20203,4,12,29745.32436923077
11440555,20204,4,12,29299.898315384617
11440555,20211,4,12,29161.50593076923
11440555,20212,4,12,29498.758476923078
11440555,20213,4,12,28865.973299999998
11440555,20214,4,12,28849.81495
11440555,20221,4,12,28800.617483333335
11440555,20222,4,12,29485.063161538463
11440555,20223,4,12,27686.653221428573
11440555,20224,4,12,28261.37520769231
11440555,20231,4,12,28799.383976923076
11440555,20232,4,12,28892.021484615383
11440555,20233,4,12,28320.177484615382
11440555,20234,4,12,28003.68482307692
11440555,20241,4,12,28914.55323076923
11440555,20242,4,12,30542.441484615385
11440555,20243,4,12,29568.487815384615
11440555,20244,4,12,30701.528346153846
11440555,20251,4,12,29949.528092307693
11440555,20252,4,12,31690.933453846155
11440555,20253,4,12,29863.588561538465
11440555,20254,4,12,29956.44276153846
11440555,20261,4,12,29609.716944444444
11440555,20191,4,13,28890.905625
11440555,20192,4,13,29208.535861538465
11440555,20193,4,13,28468.29810769231
11440555,20194,4,13,28286.498515384617
11440555,20201,4,13,29466.5147
11440555,20202,4,13,28487.039846153846
11440555,20203,4,13,29936.317569230767
11440555,20204,4,13,29384.38542307692
11440555,20211,4,13,29352.579784615387
11440555,20212,4,13,29715.151307692307
11440555,20213,4,13,28782.625915384615
11440555,20214,4,13,28843.035914285716
11440555,20221,4,13,29010.788591666667
11440555,20222,4,13,29591.721161538462
11440555,20223,4,13,27739.976764285715
11440555,20224,4,13,28090.7598
11440555,20231,4,13,28807.881646153848
11440555,20232,4,13,28773.02216923077
11440555,20233,4,13,28410.964553846155
11440555,20234,4,13,27807.89799230769
11440555,20241,4,13,28756.822838461536
11440555,20242,4,13,30433.512784615385
11440555,20243,4,13,29659.36426923077
11440555,20244,4,13,30812.741984615386
11440555,20251,4,13,30090.204084615383
11440555,20252,4,13,31462.467130769233
11440555,20253,4,13,29753.453946153848
11440555,20254,4,13,29610.522669230766
11440555,20261,4,13,29807.595111111114
11440555,20191,4,14,28844.796775
11440555,20192,4,14,29619.178753846154
11440555,20193,4,14,28646.18519230769
11440555,20194,4,14,28577.720830769234
11440555,20201,4,14,29761.8925375
11440555,20202,4,14,28720.34587692308
11440555,20203,4,14,30102.143846153846
11440555,20204,4,14,29685.059676923076
11440555,20211,4,14,29555.353823076926
11440555,20212,4,14,29944.744807692306
11440555,20213,4,14,29052.115846153847
11440555,20214,4,14,29245.068392857145
11440555,20221,4,14,29449.853600000002
11440555,20222,4,14,29883.496876923076
11440555,20223,4,14,28294.12137142857
11440555,20224,4,14,28738.855569230767
11440555,20231,4,14,29454.31992307692
11440555,20232,4,14,29462.630623076922
11440555,20233,4,14,28955.58323846154
11440555,20234,4,14,28270.929584615384
11440555,20241,4,14,29065.943953846156
11440555,20242,4,14,31117.250784615386
11440555,20243,4,14,29719.853384615384
11440555,20244,4,14,31395.994407692306
11440555,20251,4,14,30564.404838461538
11440555,20252,4,14,32187.584084615384
11440555,20253,4,14,30023.243915384617
11440555,20254,4,14,29925.906276923077
11440555,20261,4,14,29794.679866666665
11440555,20191,4,15,28889.989025
11440555,20192,4,15,29135.983776923076
11440555,20193,4,15,28649.409584615383
11440555,20194,4,15,28655.38304615385
11440555,20201,4,15,29726.014725
11440555,20202,4,15,28694.48446153846
11440555,20203,4,15,29873.337915384614
11440555,20204,4,15,29535.14486153846
11440555,20211,4,15,29533.333115384616
11440555,20212,4,15,29866.40743076923
11440555,20213,4,15,29142.00712307692
11440555,20214,4,15,29055.30345
11440555,20221,4,15,29444.954216666665
11440555,20222,4,15,29502.835661538462
11440555,20223,4,15,27898.917328571428
11440555,20224,4,15,28104.23789230769
11440555,20231,4,15,29077.848007692308
11440555,20232,4,15,28902.33006153846
11440555,20233,4,15,28399.829923076923
11440555,20234,4,15,27824.966923076925
11440555,20241,4,15,28474.274453846156
11440555,20242,4,15,29577.856576923074
11440555,20243,4,15,28899.337915384614
11440555,20244,4,15,30033.720061538465
11440555,20251,4,15,29926.855676923078
11440555,20252,4,15,30381.65671538462
11440555,20253,4,15,29408.213776923076
11440555,20254,4,15,29341.708215384613
11440555,20261,4,15,29692.078777777773
11440555,20191,4,16,28551.8084
11440555,20192,4,16,28723.78856923077
11440555,20193,4,16,28302.935161538462
11440555,20194,4,16,28547.064346153846
11440555,20201,4,16,29620.7612
11440555,20202,4,16,28689.85876153846
11440555,20203,4,16,29657.407815384617
11440555,20204,4,16,29365.050000000003
11440555,20211,4,16,29482.2499
11440555,20212,4,16,29438.71310769231
11440555,20213,4,16,28848.69863076923
11440555,20214,4,16,28875.856428571427
11440555,20221,4,16,29308.6915
11440555,20222,4,16,29119.47973076923
11440555,20223,4,16,27538.09619285714
11440555,20224,4,16,27936.330369230767
11440555,20231,4,16,28965.6173
11440555,20232,4,16,28631.559169230768
11440555,20233,4,16,28255.833753846156
11440555,20234,4,16,27524.505446153846
11440555,20241,4,16,28573.180730769232
11440555,20242,4,16,29451.184623076922
11440555,20243,4,16,28952.118046153846
11440555,20244,4,16,30071.502323076922
11440555,20251,4,16,30098.275123076925
11440555,20252,4,16,30290.673369230768
11440555,20253,4,16,29606.085576923077
11440555,20254,4,16,29779.63619230769
11440555,20261,4,16,29971.3754
11440555,20191,4,17,28432.94425
11440555,20192,4,17,28520.14872307692
11440555,20193,4,17,27980.617484615384
11440555,20194,4,17,28476.386538461542
11440555,20201,4,17,29422.1824375
11440555,20202,4,17,28578.931084615386
11440555,20203,4,17,29488.492692307693
11440555,20204,4,17,29176.55236153846
11440555,20211,4,17,29124.924130769232
11440555,20212,4,17,29102.08803076923
11440555,20213,4,17,28307.995346153846
11440555,20214,4,17,28377.34742142857
11440555,20221,4,17,28732.698841666668
11440555,20222,4,17,28534.12324615385
11440555,20223,4,17,27082.217964285715
11440555,20224,4,17,27457.949953846153
11440555,20231,4,17,28477.668046153845
11440555,20232,4,17,28159.35216153846
11440555,20233,4,17,27935.711684615388
11440555,20234,4,17,27328.007953846154
11440555,20241,4,17,28489.865676923077
11440555,20242,4,17,29571.511253846154
11440555,20243,4,17,28937.045907692307
11440555,20244,4,17,29999.567423076925
11440555,20251,4,17,30117.354823076923
11440555,20252,4,17,30032.10700769231
11440555,20253,4,17,29670.99370769231
11440555,20254,4,17,30269.000323076925
11440555,20261,4,17,30348.029611111113
11440555,20191,4,18,28545.17645
11440555,20192,4,18,28581.857123076923
11440555,20193,4,18,28342.260553846154
11440555,20194,4,18,28611.312238461538
11440555,20201,4,18,29349.6146
11440555,20202,4,18,28710.331853846154
11440555,20203,4,18,29399.29800769231
11440555,20204,4,18,29141.720423076924
11440555,20211,4,18,28633.534815384617
11440555,20212,4,18,28403.550992307693
11440555,20213,4,18,27964.13876923077
11440555,20214,4,18,27614.324364285716
11440555,20221,4,18,28136.582808333333
11440555,20222,4,18,27976.527323076923
11440555,20223,4,18,26646.650657142858
11440555,20224,4,18,26765.434376923076
11440555,20231,4,18,28064.192323076924
11440555,20232,4,18,27817.694330769235
11440555,20233,4,18,27747.530453846153
11440555,20234,4,18,26741.78356153846
11440555,20241,4,18,28264.822153846155
11440555,20242,4,18,29306.391261538465
11440555,20243,4,18,28450.483738461542
11440555,20244,4,18,29542.078138461537
11440555,20251,4,18,29592.435723076924
11440555,20252,4,18,29532.37736923077
11440555,20253,4,18,29449.15443076923
11440555,20254,4,18,30113.697192307693
11440555,20261,4,18,30479.619
11440555,20191,4,19,27452.86375
11440555,20192,4,19,27494.74663076923
11440555,20193,4,19,27526.131392307692
11440555,20194,4,19,27658.59174615385
11440555,20201,4,19,28543.746925
11440555,20202,4,19,28145.58527692308
11440555,20203,4,19,28620.849153846153
11440555,20204,4,19,28413.832392307693
11440555,20211,4,19,27839.475215384617
11440555,20212,4,19,27462.887861538464
11440555,20213,4,19,27017.587792307695
11440555,20214,4,19,26573.69125
11440555,20221,4,19,26996.622625
11440555,20222,4,19,27081.354515384613
11440555,20223,4,19,25640.705464285715
11440555,20224,4,19,25823.853630769234
11440555,20231,4,19,27319.936846153847
11440555,20232,4,19,27454.845523076925
11440555,20233,4,19,27242.66764615385
11440555,20234,4,19,26220.872961538462
11440555,20241,4,19,27664.53066923077
11440555,20242,4,19,28683.395292307694
11440555,20243,4,19,27676.589192307692
11440555,20244,4,19,28535.771784615386
11440555,20251,4,19,29005.44610769231
11440555,20252,4,19,28972.8923
11440555,20253,4,19,28520.13909230769
11440555,20254,4,19,29127.272453846155
11440555,20261,4,19,29574.87812222222
11440555,20191,4,20,26929.637475
11440555,20192,4,20,26911.361353846154
11440555,20193,4,20,27180.392499999998
11440555,20194,4,20,27369.291946153848
11440555,20201,4,20,28121.0441625
11440555,20202,4,20,27895.740015384617
11440555,20203,4,20,28235.864246153847
11440555,20204,4,20,28358.8173
11440555,20211,4,20,27811.7475
11440555,20212,4,20,27153.85149230769
11440555,20213,4,20,26780.275246153844
11440555,20214,4,20,26269.083550000003
11440555,20221,4,20,26769.65935833333
11440555,20222,4,20,26577.966315384612
11440555,20223,4,20,25288.62887857143
11440555,20224,4,20,25597.53860769231
11440555,20231,4,20,27088.236623076922
11440555,20232,4,20,27252.441553846154
11440555,20233,4,20,27120.527576923076
11440555,20234,4,20,26237.04943076923
11440555,20241,4,20,27680.904323076924
11440555,20242,4,20,28543.35616153846
11440555,20243,4,20,27731.29696153846
11440555,20244,4,20,28547.21736153846
11440555,20251,4,20,28668.453361538464
11440555,20252,4,20,28776.8946
11440555,20253,4,20,28592.495046153843
11440555,20254,4,20,29156.289084615382
11440555,20261,4,20,29495.066866666668
11440555,20191,4,21,26655.194725
11440555,20192,4,21,26888.634076923077
11440555,20193,4,21,27170.496584615383
11440555,20194,4,21,27251.506692307692
11440555,20201,4,21,28154.9234625
11440555,20202,4,21,27840.887453846153
11440555,20203,4,21,28309.25146153846
11440555,20204,4,21,28466.510453846153
11440555,20211,4,21,27783.788023076926
11440555,20212,4,21,27157.9693
11440555,20213,4,21,26534.974076923078
11440555,20214,4,21,26116.54174285714
11440555,20221,4,21,26568.165533333333
11440555,20222,4,21,26379.998630769227
11440555,20223,4,21,25286.1587
11440555,20224,4,21,25657.003792307692
11440555,20231,4,21,27141.83080769231
11440555,20232,4,21,27287.316576923076
11440555,20233,4,21,27376.823338461538
11440555,20234,4,21,26394.589846153845
11440555,20241,4,21,27895.87989230769
11440555,20242,4,21,28707.48643076923
11440555,20243,4,21,27742.36736153846
11440555,20244,4,21,28569.7193
11440555,20251,4,21,28778.47593846154
11440555,20252,4,21,28745.584315384618
11440555,20253,4,21,28595.478223076923
11440555,20254,4,21,29253.616746153843
11440555,20261,4,21,29600.423444444445
11440555,20191,4,22,26219.406975
11440555,20192,4,22,26533.112838461537
11440555,20193,4,22,27076.253584615384
11440555,20194,4,22,27104.99946923077
11440555,20201,4,22,28014.7123375
11440555,20202,4,22,27987.78352307692
11440555,20203,4,22,28191.150607692307
11440555,20204,4,22,28279.4714
11440555,20211,4,22,27600.67707692308
11440555,20212,4,22,26923.265546153845
11440555,20213,4,22,26164.748576923077
11440555,20214,4,22,25744.799735714285
11440555,20221,4,22,26239.602975
11440555,20222,4,22,26145.858246153846
11440555,20223,4,22,25240.008228571427
11440555,20224,4,22,25501.72296923077
11440555,20231,4,22,26881.32849230769
11440555,20232,4,22,27093.858384615385
11440555,20233,4,22,27306.51523076923
11440555,20234,4,22,26369.260815384616
11440555,20241,4,22,27760.97256153846
11440555,20242,4,22,28569.940446153847
11440555,20243,4,22,27607.909815384617
11440555,20244,4,22,28390.70426153846
11440555,20251,4,22,28677.968615384616
11440555,20252,4,22,28697.287946153843
11440555,20253,4,22,28790.9469
11440555,20254,4,22,29312.075492307693
11440555,20261,4,22,29525.081255555553
11440555,20191,4,23,26635.380875
11440555,20192,4,23,26599.392815384614
11440555,20193,4,23,27187.38133846154
11440555,20194,4,23,27082.918846153847
11440555,20201,4,23,27436.402725
11440555,20202,4,23,27184.899923076926
11440555,20203,4,23,27331.875415384617
11440555,20204,4,23,27201.584823076922
11440555,20211,4,23,26339.587846153845
11440555,20212,4,23,25415.996915384618
11440555,20213,4,23,23758.30002307692
11440555,20214,4,23,22980.613464285714
11440555,20221,4,23,23591.151741666665
11440555,20222,4,23,23566.25551538461
11440555,20223,4,23,22767.229114285718
11440555,20224,4,23,23053.87820769231
11440555,20231,4,23,24577.13063076923
11440555,20232,4,23,24990.179146153845
11440555,20233,4,23,25083.069292307693
11440555,20234,4,23,24782.678192307692
11440555,20241,4,23,25746.921376923077
11440555,20242,4,23,26569.474392307693
11440555,20243,4,23,24105.713730769232
11440555,20244,4,23,25199.33817692308
11440555,20251,4,23,25136.368976923077
11440555,20252,4,23,24986.290515384615
11440555,20253,4,23,26138.948761538464
11440555,20254,4,23,27719.9313
11440555,20261,4,23,27780.239933333334
11440555,20191,5,0,26642.450975
11440555,20192,5,0,26345.522323076922
11440555,20193,5,0,26919.071507692304
11440555,20194,5,0,26892.90076923077
11440555,20201,5,0,27107.32355555556
11440555,20202,5,0,26924.2421
11440555,20203,5,0,27326.19036153846
11440555,20204,5,0,27270.323861538458
11440555,20211,5,0,26411.559407692308
11440555,20212,5,0,25373.948976923075
11440555,20213,5,0,23491.063453846153
11440555,20214,5,0,23005.48376923077
11440555,20221,5,0,23422.28836923077
11440555,20222,5,0,23452.765953846156
11440555,20223,5,0,22676.923884615382
11440555,20224,5,0,23002.72017857143
11440555,20231,5,0,24477.040591666668
11440555,20232,5,0,24915.871476923076
11440555,20233,5,0,25059.758364285713
11440555,20234,5,0,25043.72466923077
11440555,20241,5,0,26236.116161538463
11440555,20242,5,0,27817.88655384615
11440555,20243,5,0,25424.82581538462
11440555,20244,5,0,25931.010215384616
11440555,20251,5,0,26069.87928461539
11440555,20252,5,0,25923.56243076923
11440555,20253,5,0,26849.477453846153
11440555,20254,5,0,28258.11812307692
11440555,20261,5,0,28416.395655555556
11440555,20191,5,1,26723.6813
11440555,20192,5,1,26418.68275384616
11440555,20193,5,1,26475.10690769231
11440555,20194,5,1,26504.987846153846
11440555,20201,5,1,26922.304744444446
11440555,20202,5,1,26746.503930769228
11440555,20203,5,1,27270.593015384613
11440555,20204,5,1,27113.364200000004
11440555,20211,5,1,26336.375415384617
11440555,20212,5,1,25186.09983076923
11440555,20213,5,1,23158.586684615384
11440555,20214,5,1,22516.922076923078
11440555,20221,5,1,22912.583161538463
11440555,20222,5,1,22981.437638461535
11440555,20223,5,1,22101.05929230769
11440555,20224,5,1,22379.81498571429
11440555,20231,5,1,23942.186583333332
11440555,20232,5,1,24439.1916
11440555,20233,5,1,24540.144
11440555,20234,5,1,25122.839492307692
11440555,20241,5,1,26418.891015384615
11440555,20242,5,1,28035.4428
11440555,20243,5,1,25665.466038461538
11440555,20244,5,1,26123.633376923077
11440555,20251,5,1,26125.921346153846
11440555,20252,5,1,26189.11686923077
11440555,20253,5,1,27159.43379230769
11440555,20254,5,1,28518.716184615387
11440555,20261,5,1,28715.152266666668
11440555,20191,5,2,26771.859475
11440555,20192,5,2,26523.55966153846
11440555,20193,5,2,26667.266615384615
11440555,20194,5,2,26736.188807692306
11440555,20201,5,2,26957.408288888888
11440555,20202,5,2,26837.4752
11440555,20203,5,2,27332.578784615383
11440555,20204,5,2,27168.411176923077
11440555,20211,5,2,26387.50665384615
11440555,20212,5,2,25270.237853846156
11440555,20213,5,2,23277.73636923077
11440555,20214,5,2,22575.80615384615
11440555,20221,5,2,22891.829738461536
11440555,20222,5,2,23028.772776923077
11440555,20223,5,2,22137.546538461538
11440555,20224,5,2,22349.222407142857
11440555,20231,5,2,23882.585141666666
11440555,20232,5,2,24451.54702307692
11440555,20233,5,2,24539.3142
11440555,20234,5,2,25294.386976923077
11440555,20241,5,2,26471.75733076923
11440555,20242,5,2,28188.32136923077
11440555,20243,5,2,25910.782161538464
11440555,20244,5,2,26244.23314615385
11440555,20251,5,2,26292.101838461538
11440555,20252,5,2,26622.53057692308
11440555,20253,5,2,27524.742646153845
11440555,20254,5,2,28576.75553076923
11440555,20261,5,2,29019.245633333332
11440555,20191,5,3,26820.37855
11440555,20192,5,3,26680.370446153844
11440555,20193,5,3,26725.989607692307
11440555,20194,5,3,26836.072692307695
11440555,20201,5,3,27039.97132222222
11440555,20202,5,3,26953.387861538464
11440555,20203,5,3,27410.751830769233
11440555,20204,5,3,27170.569815384617
11440555,20211,5,3,26372.995046153843
11440555,20212,5,3,25295.927984615384
11440555,20213,5,3,23195.101830769232
11440555,20214,5,3,22540.99309230769
11440555,20221,5,3,22844.89576923077
11440555,20222,5,3,22918.737623076922
11440555,20223,5,3,22045.9832
11440555,20224,5,3,22066.573785714285
11440555,20231,5,3,23704.94545833333
11440555,20232,5,3,24462.708192307695
11440555,20233,5,3,24570.35585
11440555,20234,5,3,25545.58194615385
11440555,20241,5,3,26700.436984615382
11440555,20242,5,3,28190.620346153846
11440555,20243,5,3,25999.765661538462
11440555,20244,5,3,26300.935169230772
11440555,20251,5,3,26392.42586153846
11440555,20252,5,3,26861.922915384617
11440555,20253,5,3,27995.233430769233
11440555,20254,5,3,28697.5425
11440555,20261,5,3,29072.107155555554
11440555,20191,5,4,26990.033949999997
11440555,20192,5,4,26803.254661538464
11440555,20193,5,4,26829.06105384615
11440555,20194,5,4,26965.088207692308
11440555,20201,5,4,27185.685155555555
11440555,20202,5,4,27095.768107692307
11440555,20203,5,4,27552.1686
11440555,20204,5,4,27296.83055384615
11440555,20211,5,4,26463.263515384617
11440555,20212,5,4,25326.568192307695
11440555,20213,5,4,23166.62773846154
11440555,20214,5,4,22511.55699230769
11440555,20221,5,4,22887.3475
11440555,20222,5,4,23084.407246153845
11440555,20223,5,4,22150.48298461538
11440555,20224,5,4,22184.73567857143
11440555,20231,5,4,23972.048958333336
11440555,20232,5,4,24612.44554615385
11440555,20233,5,4,24651.59442857143
11440555,20234,5,4,25597.3375
11440555,20241,5,4,26952.08656153846
11440555,20242,5,4,28383.467
11440555,20243,5,4,26033.480884615386
11440555,20244,5,4,26230.74763076923
11440555,20251,5,4,26445.709053846153
11440555,20252,5,4,26919.663446153845
11440555,20253,5,4,28214.95536923077
11440555,20254,5,4,28850.876915384615
11440555,20261,5,4,29380.401722222225
11440555,20191,5,5,27272.66575
11440555,20192,5,5,26921.19823076923
11440555,20193,5,5,27036.295253846154
11440555,20194,5,5,27193.423861538464
11440555,20201,5,5,27331.67907777778
11440555,20202,5,5,27181.20848461538
11440555,20203,5,5,27570.283553846155
11440555,20204,5,5,27446.924076923075
11440555,20211,5,5,26646.10766923077
11440555,20212,5,5,25529.00643076923
11440555,20213,5,5,23451.83287692308
11440555,20214,5,5,22811.512361538462
11440555,20221,5,5,23236.449615384612
11440555,20222,5,5,23432.53763076923
11440555,20223,5,5,22553.43636923077
11440555,20224,5,5,22637.374171428575
11440555,20231,5,5,24402.025916666666
11440555,20232,5,5,24778.282092307694
11440555,20233,5,5,24932.850707142854
11440555,20234,5,5,25656.086892307692
11440555,20241,5,5,27329.25686923077
11440555,20242,5,5,28360.7796
11440555,20243,5,5,26180.953253846154
11440555,20244,5,5,26506.111661538464
11440555,20251,5,5,26836.642176923076
11440555,20252,5,5,27218.37086923077
11440555,20253,5,5,28662.836461538463
11440555,20254,5,5,29373.42347692308
11440555,20261,5,5,29825.567844444446
11440555,20191,5,6,27335.85415
11440555,20192,5,6,26948.615323076923
11440555,20193,5,6,27246.210976923077
11440555,20194,5,6,27340.5671
11440555,20201,5,6,27532.419333333335
11440555,20202,5,6,27299.794269230766
11440555,20203,5,6,27716.497361538462
11440555,20204,5,6,27840.521676923076
11440555,20211,5,6,26892.717861538462
11440555,20212,5,6,25725.58829230769
11440555,20213,5,6,23865.284876923077
11440555,20214,5,6,23439.106876923077
11440555,20221,5,6,23795.381453846156
11440555,20222,5,6,23957.980746153844
11440555,20223,5,6,23187.31533076923
11440555,20224,5,6,23273.54762142857
11440555,20231,5,6,25007.633683333333
11440555,20232,5,6,25189.222376923077
11440555,20233,5,6,25335.2528
11440555,20234,5,6,25775.748292307693
11440555,20241,5,6,27677.707784615384
11440555,20242,5,6,28386.944
11440555,20243,5,6,26298.262061538462
11440555,20244,5,6,27100.103138461538
11440555,20251,5,6,27270.28569230769
11440555,20252,5,6,27668.07929230769
11440555,20253,5,6,28752.89413076923
11440555,20254,5,6,29460.032869230767
11440555,20261,5,6,29817.909200000002
11440555,20191,5,7,27288.663375
11440555,20192,5,7,26673.318561538465
11440555,20193,5,7,27172.115023076924
11440555,20194,5,7,27188.760692307693
11440555,20201,5,7,27704.1983
11440555,20202,5,7,27269.037584615384
11440555,20203,5,7,27751.07199230769
11440555,20204,5,7,27828.585876923076
11440555,20211,5,7,27122.377315384612
11440555,20212,5,7,25848.93913846154
11440555,20213,5,7,24214.412953846153
11440555,20214,5,7,23845.10706153846
11440555,20221,5,7,24344.03066153846
11440555,20222,5,7,24416.670692307693
11440555,20223,5,7,23521.21646153846
11440555,20224,5,7,23740.67647857143
11440555,20231,5,7,25472.954583333336
11440555,20232,5,7,25528.38542307692
11440555,20233,5,7,25697.25976428571
11440555,20234,5,7,26024.773023076923
11440555,20241,5,7,27768.01283846154
11440555,20242,5,7,28383.46233846154
11440555,20243,5,7,26457.203938461542
11440555,20244,5,7,27453.312415384615
11440555,20251,5,7,27692.84973846154
11440555,20252,5,7,28010.012076923078
11440555,20253,5,7,28828.772453846155
11440555,20254,5,7,29332.94483076923
11440555,20261,5,7,29768.59506666667
11440555,20191,5,8,27486.677825
11440555,20192,5,8,26535.150784615384
11440555,20193,5,8,27311.196946153847
11440555,20194,5,8,27154.496653846152
11440555,20201,5,8,27681.373544444443
11440555,20202,5,8,27304.259615384617
11440555,20203,5,8,27756.503530769234
11440555,20204,5,8,27915.505961538463
11440555,20211,5,8,27262.94270769231
11440555,20212,5,8,26072.152461538462
11440555,20213,5,8,24602.206407692305
11440555,20214,5,8,24284.954215384616
11440555,20221,5,8,24768.34833846154
11440555,20222,5,8,24799.487384615386
11440555,20223,5,8,23985.29203846154
11440555,20224,5,8,24317.60784285714
11440555,20231,5,8,25997.741691666666
11440555,20232,5,8,25851.880492307693
11440555,20233,5,8,26086.8377
11440555,20234,5,8,26044.687623076923
11440555,20241,5,8,27844.72706923077
11440555,20242,5,8,28263.46123076923
11440555,20243,5,8,26678.95503076923
11440555,20244,5,8,27873.190061538462
11440555,20251,5,8,28271.61833846154
11440555,20252,5,8,28352.45426153846
11440555,20253,5,8,28743.153030769234
11440555,20254,5,8,29436.298384615387
11440555,20261,5,8,29848.391533333335
11440555,20191,5,9,27426.25785
11440555,20192,5,9,26382.336584615383
11440555,20193,5,9,27036.865692307692
11440555,20194,5,9,26974.51383846154
11440555,20201,5,9,27665.536566666666
11440555,20202,5,9,27007.177499999998
11440555,20203,5,9,27617.52650769231
11440555,20204,5,9,27901.396646153844
11440555,20211,5,9,27258.407753846157
11440555,20212,5,9,26075.608046153848
11440555,20213,5,9,25062.674384615384
11440555,20214,5,9,24636.610338461534
11440555,20221,5,9,25254.452646153844
11440555,20222,5,9,25158.772907692306
11440555,20223,5,9,24154.819738461538
11440555,20224,5,9,24653.642271428573
11440555,20231,5,9,26281.645333333334
11440555,20232,5,9,26196.4993
11440555,20233,5,9,26256.54602857143
11440555,20234,5,9,25894.771961538463
11440555,20241,5,9,27680.53456153846
11440555,20242,5,9,27960.020138461536
11440555,20243,5,9,26889.375292307694
11440555,20244,5,9,28089.30207692308
11440555,20251,5,9,28670.223476923074
11440555,20252,5,9,28572.58013846154
11440555,20253,5,9,28669.813561538464
11440555,20254,5,9,29397.29003846154
11440555,20261,5,9,29578.238211111115
11440555,20191,5,10,26961.56335
11440555,20192,5,10,25814.901246153848
11440555,20193,5,10,26472.9688
11440555,20194,5,10,26348.660461538464
11440555,20201,5,10,27268.055944444444
11440555,20202,5,10,26421.583815384616
11440555,20203,5,10,27079.512161538463
11440555,20204,5,10,27439.722615384613
11440555,20211,5,10,26710.24086923077
11440555,20212,5,10,25667.92553846154
11440555,20213,5,10,24972.626738461542
11440555,20214,5,10,24600.676761538463
11440555,20221,5,10,25249.497407692306
11440555,20222,5,10,24876.177946153846
11440555,20223,5,10,23972.82704615385
11440555,20224,5,10,24454.338607142858
11440555,20231,5,10,25989.496841666667
11440555,20232,5,10,25899.376115384614
11440555,20233,5,10,25762.883664285713
11440555,20234,5,10,25331.64046153846
