매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채,신용등급
93667.3063720555,15722.765409058902,-7548.907729734263,435587.9888074213,200813.54978413874,183776.31125466814,38548.01829074343,22147.17166656188,152492.22040143012,AAA
88725.03999615507,14344.237536062168,-20679.39185444562,504621.4572689766,144027.22100523455,133449.28700733432,30700.196880664847,-7256.132373670571,195063.22297221253,AAA
137506.76282952822,6646.4771689236195,6736.152381038755,464030.61147518945,393961.29555762716,176090.09233025587,33953.685344111036,34825.84723642252,110627.37652406124,AAA
123361.61585734137,31616.065934730963,13161.216435283823,236595.6461331034,311800.5005996146,99257.81658425447,57302.800750044276,5043.855265964241,91324.50390507729,AAA
127768.6011361709,-1162.1396055106143,-338.5391565446371,335786.1391017521,499097.1113896948,227699.40237005925,39441.81447593193,56023.71558591614,-87470.4488541294,AAA
129118.7071106524,-7336.924276474472,33304.31167770078,233754.5376175521,56646.326308613905,117052.71782655228,57562.270660381786,34488.00122973609,163474.10683899128,AAA
202365.23588063905,22079.914369352064,25861.567102510617,358461.8495537751,381329.5695211899,212065.72928125964,38287.155335213814,4055.690469569203,116192.79186996084,AAA
179693.20651569642,-27769.110306772796,11472.510791559005,308786.21121252707,346676.1660787375,175804.04327546398,36597.31278438213,22892.758773382375,281909.316988925,AAA
183794.00154672886,14306.681659374999,-18403.693294981585,408159.00051229814,112390.05950196102,194138.75977574693,35123.91980840852,-9670.631730973739,225490.1122160577,AAA
55445.674067324886,-9093.012339193281,8421.101594901087,477853.85997794446,489756.39805690857,168768.19499563103,59008.33241530313,17550.89202881186,-118730.6301184267,AAA
154536.16328004654,38715.41389201801,28188.20466401243,453455.2286029316,252862.28785965446,164527.87904053566,57707.01552068732,25860.002687200213,164835.53397297137,AAA
64305.25343746044,18415.589297012815,2989.6645972654014,303179.51169273607,351620.65045919525,124240.8477436922,55108.39516983085,-232.95068243442074,22157.658713389625,AAA
101350.02941230484,37608.90462195936,19295.2496391461,338826.9622677253,190103.83730037962,118738.16312568328,33988.38344216405,11769.801839742568,17989.73667423165,AAA
191812.45528069302,-5740.315902189204,-3664.180002679368,331077.49187454203,215903.0553838716,201232.61830066,26040.65521133298,42874.64717537357,3351.5391001098906,AAA
183468.8201064507,54204.33076253284,26147.754342359884,442155.0360192539,238094.46377402937,95527.98609567003,61111.222410371796,60050.57797913076,52585.877960869075,AAA
164473.86633224442,-21573.442564510195,-12187.30010551454,415658.4000874096,255333.0654287525,145572.83016645256,58756.74471556896,-7819.499479027127,242594.88468322414,AAA
154881.8428578697,45794.52432297806,-30944.906385599636,373965.7987327848,222907.0754740206,223021.0697845518,36453.105695923456,18685.457314111067,123096.97365142129,AAA
139975.6445264409,21102.58526285958,-5211.650320569357,453147.1662930557,344038.67350353627,195837.1920786022,55297.91522389597,-18340.590545889867,230754.7120884307,AAA
145302.4167270552,15259.501471972932,2863.052159969704,335002.6878121832,182197.10103844272,21955.46665991268,69498.69474522732,-16363.167720128968,40802.97769466846,AAA
169763.406307912,7147.876614334459,43195.95397936825,157208.19609001707,-36294.928076347685,197887.42734748955,63678.03152645168,18160.86025885219,5211.111571017682,AAA
71950.2313058505,48860.71758327326,19292.658578268238,326020.554727502,259471.08185410473,147651.6757145301,43621.76968012855,38987.97973864461,31397.2136421513,AAA
139518.07715807538,3951.2947670052963,26963.99575055627,398345.02269432496,89527.39961595372,168376.74757567077,37099.24130447021,13822.188929243084,27445.036825987947,AAA
99282.45819573071,-2898.692301725305,-5494.344279787349,377391.0007680764,112070.34984675463,179293.56316566796,47056.678619958235,32058.93385092033,17098.041307572785,AAA
114029.44885485382,20480.27623226123,40802.01654168665,263479.814261422,328191.7515633935,157360.72753079497,57799.37860100184,6261.391081121292,215293.46743209503,AAA
120579.43623859169,25264.337730991632,12260.074367936093,390481.4258984417,434254.0663445876,79490.79501190213,45807.013546510476,-20519.19667644599,16784.629099196623,AAA
130141.66165750237,23250.110720096163,6689.612237619331,427415.5576648624,329171.2399768755,88195.96513359706,41457.719366513455,46232.803285292706,259110.09472152183,AAA
105919.85858736011,-37345.65341298499,10019.349936199464,293374.7208454952,247109.1262944017,188379.54349504653,53787.97947798115,-472.5050839681935,-59649.781518643445,AAA
39711.73190612375,14115.824392481703,-22768.26695953448,269053.571481082,301640.9107986924,245646.5173811445,40487.14043974526,27131.236310109416,57674.079595871524,AAA
131539.27432738736,10617.924666716313,8212.577215655601,359185.22081680514,144577.62837649576,134936.532833591,53033.12033899392,-11778.361109929614,41623.65246061637,AAA
110290.69623843604,30906.99331077181,15379.593102586443,472717.27188925503,409125.33837417397,106421.8887252878,39396.484648060265,18934.654090831085,58929.8403562393,AAA
115987.66885190865,1840.9346181681467,8855.312537110722,511554.84531992034,431182.70485287294,122320.06451621636,61095.28138833725,30563.492834697594,23098.072589009244,AAA
154134.45276464804,32223.341981300196,7037.6607518080145,543185.2115098517,125192.83886042754,190875.97557706572,56939.83162792303,7696.679940444916,148331.23791446513,AAA
136175.99821857683,10388.193750824203,-8695.307549028435,238603.80362005287,145933.04905507585,106539.15037523842,34688.96819477749,7688.691015897239,164719.98140388101,AAA
132563.8781634926,24258.191761526083,20486.291303043203,451063.6592278355,50648.405016325705,133485.6553043717,38171.24209598932,18948.39746980198,55668.499511673894,AAA
122060.341281015,4982.333333923181,5657.099911789924,437817.0843292935,128970.08888656092,136302.76885077063,43038.31416023109,24695.718791452888,213918.65635798767,AAA
126013.03131445953,-9468.065055578683,615.6985775939938,292110.87989952037,194882.6516028126,147562.6018649372,49460.81884910107,46471.952002825754,203002.90877828258,AAA
87982.20438149254,25551.475613471604,31681.558183533904,296096.1243283432,168608.38478622152,101859.70036639861,61638.63936768261,21955.655300160794,-108301.25110082708,AAA
132759.41402679248,9636.262743608735,19187.746865315967,194169.74004135336,539742.885647168,172229.46729142554,80602.14061353591,10728.964378977193,16312.554983255191,AAA
92644.33915114024,5147.887337740911,25493.599116874877,413766.9322862817,152414.15506251773,177072.1913057916,22552.16563454976,66284.56915047197,123866.92340790214,AAA
105570.28430993063,-1767.2439190801451,12431.75372387257,408270.12306221295,371518.7128062942,138194.24075014124,67906.22402628188,32733.318798358257,48920.788124176186,AAA
76789.12417846141,-14212.417940430676,-10446.839398921631,421362.28954419814,395871.91128679697,98912.60147937926,52535.33804498332,20850.738829170234,-70569.9356646207,AAA
147398.26293556555,14147.180866842982,6000.361084579512,286894.9153705846,400198.6677466651,185877.8056031916,35769.224913573664,31384.87777204554,-13390.895775533674,AAA
202457.50549189834,18318.356150537198,15454.145906514632,457988.8230047424,83887.99052224518,181423.17452437844,34032.188190013025,53179.906880737544,47931.99384282636,AAA
147850.33170299287,24091.99876754813,13888.49100121285,420708.2393833732,262229.9781967196,158613.2524915834,28858.279614847044,12462.546959703326,129620.95228813955,AAA
22925.43069983441,-1889.93925504441,7904.991668737516,338624.3506072682,31322.151078019902,194295.00138098537,32630.198013438654,55285.227485632495,-101269.24751421982,AAA
139259.18460310565,-21064.932593408827,-730.0949327348098,214575.6462522462,341682.4561650066,158438.29668273503,26973.9462323252,76723.17747006677,131389.27938044287,AAA
116087.04045202796,27250.42195200593,25809.10440524734,456724.0418394226,270343.4942761202,141025.85520006387,12978.828686765446,9487.615611007608,4524.477967377839,AAA
135828.7913122308,-5855.353573153729,-2116.7039287284515,571851.487175833,422762.4244111363,187973.73768173496,54757.565978577455,14839.329729003985,53025.598721068665,AAA
176003.03712342703,-30173.777102634347,-7765.1480198209865,491092.72623131075,521902.45908549376,86534.25370388228,35755.129711456255,34423.88533056875,46548.122768467896,AAA
137377.3914601526,4939.487851439702,-8642.38467807445,436819.7351475862,178173.52117188633,216667.78035283342,67412.27509543463,-4088.3972878203094,126610.15038292106,AAA
160776.60503005623,18754.61329528004,-4513.616516807644,234357.97114112182,238875.18764690583,153327.8348792523,78771.18513518205,26758.131870546444,179110.7001618374,AAA
143384.70472141972,39262.84665573123,-18570.61269387073,277302.3545036554,191411.22600876124,114453.27768084744,44624.693633609255,76440.7190617815,-39455.401869589245,AAA
82809.0656891206,-11324.764034801947,14565.712958156415,253642.97016554594,28406.057125224354,105190.56704073044,49657.04702996842,57430.72760522162,110896.58799924848,AAA
161097.9766639124,16592.436897369076,-5903.1520592699835,309047.03264822,173449.09243801257,105023.46191651779,30022.489857790766,-15700.146375530061,133553.65456896587,AAA
158706.28878939652,-6324.235799539294,13820.677011467555,449569.24882461724,189436.39985753084,9146.570505238895,33131.390480861155,51361.806962331,102463.83732163828,AAA
128958.791736009,27522.1271173687,30262.92471933937,199896.088376252,177321.45678101317,130914.3334359894,19605.433426079704,25074.93197251249,115434.96899402946,AAA
163742.9288859336,5681.797602232426,23220.274893188755,435234.70906978025,307155.85676055175,159788.0644128773,59680.8724799451,11322.211027629239,85102.21257004973,AAA
159124.89375415494,60144.78117309765,37292.047156786946,224015.59934113035,111816.06211447887,111279.98646469257,52332.73412014327,63507.09423365566,53852.490975773486,AAA
123416.21667943538,9553.827998991252,11807.196603638173,362885.82631927694,329441.06175289163,174184.9564505119,50183.88618087566,18230.033485244,155901.42402181402,AAA
98282.76919103603,5855.827478974135,26701.306297553314,280364.33513073856,310561.81366253423,261560.9972352062,34794.02829314138,111762.16232736163,123699.07219947639,AAA
105151.44837129039,-19091.92007916912,-2026.897542091825,433502.76748029713,372712.51322968886,121214.34254659648,43940.73189492851,56418.21088548619,126575.89478774744,AAA
176094.40986553143,48090.023575533996,19614.0554755669,404007.3852465324,68577.25283671197,112223.60244321267,62584.200705481315,47165.12375404408,139712.56090167473,AAA
113744.26113794197,15940.207150944358,23562.145090332087,546499.5867693638,86978.87224279097,135286.66323057158,61643.86856015852,36730.07640178925,28371.383091584983,AAA
151600.06339754356,911.6237654753677,-16166.378391869028,471569.86564508395,14013.217884654616,53283.41631551781,34186.74092211667,56945.52487296109,121672.99543350124,AAA
105907.32257195823,7678.753967731859,-540.1462648973356,199592.15664987644,229573.13702153962,247613.41065380312,43321.34459001346,29393.693440528878,24035.165168045045,AAA
118512.64465889573,28456.175267613282,-6253.295989196891,342304.67501355644,394044.81277796556,111986.44299717498,56624.32363170391,29927.11724412684,105135.22697207196,AAA
160799.37872921614,12362.424747410781,20488.368859342896,530193.3739211003,20904.750517996697,256668.14151178132,44178.716637705955,14563.922658852536,147025.4883663207,AAA
155844.21054614746,8604.92437795352,-12804.144020567797,511668.65715481224,228822.94521517714,199875.82290393554,37760.52865230698,59305.11608439527,2513.3413870239456,AAA
121606.68529539213,49547.2284890975,9489.097613650709,305868.0214111825,209613.15513837172,86399.13847796113,75799.32312339883,-8778.087548984298,96930.81322658362,AAA
181977.24592389428,14675.757769181982,11404.525999556749,416492.4270554652,112238.06852897804,227475.92155004473,43976.80738432655,45444.57164799662,-203694.00418393454,AAA
100649.00882526106,-3239.25544480152,27801.291624514466,190416.02657539072,415831.19806852343,189413.1908558614,21520.11229638551,49584.872840817756,158812.25795186314,AAA
97282.42793886067,18270.7897244529,3351.6093319011898,332228.21835987165,326751.4977923621,135727.48133698106,15726.803815382562,41798.555144076716,89201.55434881985,AAA
126970.18658777374,11577.510304111314,9652.154774122979,177935.34559805878,85764.05016364812,204928.45481571875,54447.675466872955,17885.6687247972,151728.65647650935,AAA
160723.74170391602,-7942.603621902026,27937.912004173606,701575.1048694084,223454.73707683702,127239.60700982634,41947.619612304115,10046.584145775076,56194.4001830163,AAA
213189.26646057997,16775.854329772126,7331.180391101402,221553.43332060642,476756.34020051535,113159.20162832085,36115.86478188512,43953.093261499045,163623.4635797374,AAA
69562.6904061248,9486.708867334932,-2476.2944960062778,440410.71147601237,19847.695555315207,130638.27415342492,27970.198496211433,27395.120806478517,124747.53344868316,AAA
131396.45350802614,2892.3234300913355,7399.198442521281,314676.47766341275,119933.54249484504,142660.13233664722,40054.9113366511,58734.104880604624,230683.71577323496,AAA
179263.2085751824,26913.04452507341,-52.521304603667886,395165.264783638,24096.21130477148,113174.11955084937,2892.7692617211796,80200.66974615928,65915.32165000211,AAA
136739.21710004966,1177.0361741971174,33490.46845330099,279469.9358759534,176923.24356780347,189661.60731042898,79966.09266365317,14348.663532235378,1778.75082735061,AAA
103213.79022068108,18802.141720776435,17511.69688985785,313074.50310329563,316932.8403071342,167864.54313897731,52546.745338870045,59335.092151331046,62507.038151466404,AAA
121992.9594218626,9386.723155108743,21166.537959200934,276269.2646331136,35997.04644037277,169106.08605140736,62535.45136884172,18175.415980851358,382852.7053768371,AAA
124847.03006406185,39726.76375500072,14339.086645121868,474454.5649943341,230131.89672908472,133237.55497266378,70789.7572857022,-12084.830020660625,30305.220768235144,AAA
185322.96612966858,-667.5232888852079,31549.703040847355,387434.7616760929,124719.27419528927,167918.11532013534,21304.088705785554,-24110.06958229929,-73156.24533481056,AAA
185465.86874173992,21230.064786067305,21468.97366386061,633646.0233841874,372560.6093506072,154839.17447306856,51089.56366533851,35499.348929072454,216421.42022669176,AAA
99844.5139396049,32188.898866124633,128.85470706371416,361484.2263954026,75400.16707243274,160135.49642773913,41096.76028694359,105049.85235129893,182434.49941104662,AAA
201165.53976678458,17250.283173981174,13309.559967386438,504476.38519781944,266382.88887816505,109213.1275176981,36475.30872266569,24826.83082023509,185237.89576237585,AAA
110714.746666108,-15379.98385391522,16054.439988587113,383175.3665437477,365044.58408284246,149376.04199770498,39075.71612088295,24319.76084724672,-92894.39781599089,AAA
142991.99863334425,-8485.244051791435,17229.957400847055,373280.4087837846,319056.8950391772,137057.16927609697,61283.577401663046,29845.544564385258,20074.06120228824,AAA
144798.14772761418,-2110.9551747119276,29928.963037147514,480750.44421607384,62681.8220590337,192378.0786333948,60979.323063973934,-28879.782000535877,72569.76926588047,AAA
104550.5464320413,5822.419143839507,28848.473184223665,345387.7123291738,173090.18788899085,124783.63779673775,50048.30726047743,32050.90428460977,201878.54485580933,AAA
163793.65616531382,24357.920450504105,6603.562547608446,337921.03275693796,98181.18674521132,104340.62941308909,27977.60790592064,7790.375548486802,-18106.82574390348,AAA
73844.5985662879,35558.46507495418,12009.428638528436,278062.20649101306,502521.91707799415,123933.4305006802,51758.85660394578,-22483.045492933477,95781.48619545647,AAA
146961.83854759112,6800.360717265257,5954.327164503889,392272.57789839787,1710.170210520475,142995.736853855,36510.540669317386,862.6413616468199,-19971.519399907338,AAA
159889.5258230475,13674.597059369431,19727.84710107081,461429.9764436515,194068.78626648308,175722.49246545712,46780.86268417367,12854.775612792384,88500.19195244974,AAA
154959.80384037213,-15896.671231054968,1637.5666154394912,355230.88564566703,191731.68907450145,114606.6679299291,23323.569752626656,7924.918975336328,119849.00118468907,AAA
186830.95857311273,6057.38258142601,4954.181448080533,315452.28162384796,456927.1918889993,107112.01024824791,39268.408404603164,51492.32938752472,98539.24278417934,AAA
127706.53001369206,24850.58904885419,10115.706979779774,245217.6417148074,378517.99136704515,182027.6837022021,43635.96957813167,46806.34815685626,-67657.3821699629,AAA
49118.355983800764,9741.053272969524,10914.994885743969,303567.5321875977,300245.76263875293,107169.1795384305,55129.45719124785,54448.46760517903,75832.10807855632,AAA
192888.3951038009,15758.42309195462,-13609.817187282566,421317.4087028187,237023.24230215928,206620.474717782,34822.238094008775,-7100.165296600975,-2500.329962473028,AAA
119332.86232635117,62562.712405140206,16306.431004456183,429426.77715658006,227080.6039432731,166867.9677490096,51874.28276127842,-8439.762311484254,154076.94192248484,AAA
112787.83728260835,2920.372226111269,-20817.87933453123,345902.11486444576,147134.31543109653,78552.76928706552,31878.946889394785,25993.755386597673,120456.10399413553,AAA
94529.36653158799,11391.111238957252,2842.608850229054,279096.09295938554,353717.4843694067,231739.35657270794,28671.01354491834,-111.49140739082577,27478.259132512423,AAA
77010.11341420023,-16759.985087956084,2941.2128415606358,278046.875617433,11698.854711807886,158783.12748401356,55270.080370966505,-5536.449196610272,220473.4640156546,AAA
63416.88145470707,30737.75853953178,-7663.594423924536,400551.5113794476,281122.26228846563,106160.22956395792,53728.8898779641,64540.95567560496,221388.80167017615,AAA
136542.16966184,-6056.553377606508,9836.527167165965,339511.48929149116,211244.63022144616,118274.50776195143,37698.909368818844,7418.055397855267,-20153.803324035427,AAA
171943.63989241727,51052.141206066204,-10312.509840076069,386621.85097397474,59874.744749354664,199257.34076152573,22927.842717569856,26184.31313865996,75219.09118730211,AAA
111571.16855247063,2856.4754271588426,-17159.0554899463,274558.8793525052,159333.11284579,194746.82771017187,64766.26826215885,-19108.664340588777,185509.61637728394,AAA
144422.56624238004,-856.5973736511987,13366.169111718133,399222.40213967155,271094.5269578869,171495.39471725893,44850.00959833175,87.45179960789756,130957.81456642409,AAA
194358.53406286013,21272.05814094227,15612.666561653126,449852.32165203325,268496.33624340047,89950.6937564628,41763.25658797258,66796.31202468625,-5481.482375624051,AAA
134400.55399646738,46061.3767250757,17009.277985449815,263878.1807037796,185580.83117082968,193311.8451509581,23509.0581674483,-22522.227737961457,115768.65921637241,AAA
91529.34066918492,-3557.685426083228,-241.66383228896484,326782.0849429037,215781.84526242805,169393.20422652672,44701.91581043696,643.4273184834747,340189.82248936064,AAA
138495.60571942112,687.7492658031606,-6771.221744320188,542355.21263622,99498.84701186238,208389.38389783396,46278.31108412714,29098.231074241565,134095.49361636132,AAA
101113.42617110189,-12364.34389055726,35.234107051579485,613249.5273444526,381032.81743353,119524.80012864864,27487.345047761904,74855.14372537864,76176.42038076353,AAA
149173.24204158245,30870.15320368779,-8764.454000953854,504958.3756998102,343673.64629637066,166657.47453725745,35168.48881352594,6128.532307191301,124363.7244445268,AAA
94741.21449993306,20543.106248717697,-1115.2173156929057,370463.4060864496,84593.209558085,228419.49096124398,60522.95300567655,14346.471195707942,69641.17712931744,AAA
69463.97552072833,33703.68386982357,5104.664166851206,535234.3779150301,334929.515616694,211688.97882402694,50523.16959389746,33258.3825885507,-155548.77390145295,AAA
168974.2846416377,-4577.213670532581,6933.671285163782,353072.8611608983,539406.4274930584,209551.27649559447,45190.280336430136,78189.83101209192,102631.62357177878,AAA
137396.48044231517,12466.09220135982,1681.0367579077174,377440.5525908335,152930.15652567713,164143.7357313332,37828.68273044629,-2555.9156005665245,-16726.137085231734,AAA
153346.38628009424,46521.98451380671,-6220.673974908686,428555.686037314,158859.07003018406,127972.54529479289,55621.03761670066,15606.625391958749,37542.06765801985,AAA
101814.31166646068,-18762.85318304493,16898.47767744602,355400.97409279004,21.518236330972286,242437.17646103151,40516.07911607773,37213.469349168176,-33005.134427271856,AAA
70642.1626254599,8307.292719856898,-13093.166599434167,258012.08409653138,321836.63731536595,117864.95496996382,41164.48913822041,59724.16294461682,105424.32406639287,AAA
165131.37573519157,-18885.860926017223,13827.258139519956,564265.6135134564,141717.94330038127,227563.97132307224,58416.617008520574,52387.4642918273,239045.36404804228,AAA
169099.14259974615,21708.971046880302,27333.27745087186,265458.2980232097,582727.0945759912,70663.59955863253,31541.396710631,29709.461564831152,53061.83278927808,AAA
95242.8206662526,31124.902436735363,28838.591333221822,375356.2708178689,35970.02770839704,238832.85818199633,39701.999518988654,-4284.528891487978,163585.51489755156,AAA
173440.18701817002,7485.456072786874,6481.585875971077,420399.561727181,41147.65302991282,70886.69880603757,59277.575687222634,32439.379201521195,83026.44008079734,AAA
134809.34883680698,9597.704925061496,-31146.8678005212,420713.96713149437,585140.8631453572,129099.42683071406,46148.000191063795,35695.21710178622,59104.762756825636,AAA
122847.7873377782,-24916.318926154607,11965.419228306273,382305.51783983526,206150.66750044652,151099.66515986653,44525.308945704426,35515.65310610851,148551.68151943258,AAA
96924.22810734969,-19666.74329602468,22833.554791826653,327029.8468690273,-221759.6435761809,129772.51617865147,50461.02711747931,45027.803417449126,25722.9792951751,AAA
153523.26990684957,32387.669080233594,9409.184815628036,317805.8817609625,-34812.96309652997,162803.98357259372,47432.35117756365,85341.89409618455,92393.35104887646,AAA
150169.6334042827,23448.4872410951,7685.30307941694,499379.8982254565,366351.4618608351,93175.5280061501,35611.52790444394,10625.881466548164,180163.5283854488,AAA
147872.142350594,32061.690491905072,9597.45532159416,385032.62013059156,95697.93940554078,195631.70522374395,49211.98035400517,12914.608998965528,43269.44672170424,AAA
43432.75176370103,-17670.21342326866,4659.037108148436,532449.9526451256,272879.59626480803,95304.31386774714,38308.74379127742,-20498.845977063993,48280.83050516442,AAA
112080.38573703014,-12940.164546926933,-9673.168072124889,319263.5172095117,252881.21934432368,192457.70191390134,72412.66155945454,8908.897329493888,130709.94191335089,AAA
134491.5894825486,-9933.55698728209,13443.266577935934,457596.94825424755,216703.7433269576,177787.87044875923,44660.58160103658,30570.807856289604,236238.19406959822,AAA
133757.96070170807,27773.18786248925,21421.03690301211,277487.97338760115,57702.400790256914,188792.96491839676,43615.56083410414,36403.61591243216,23609.107355104657,AAA
71097.8044486006,27706.60315072783,2804.2912579382155,271565.4768512855,466015.12063236017,78559.26282909831,50139.089028989714,7509.568917002936,120070.52622486155,AAA
147494.28159076502,26385.01697260687,1023.5102771308821,377563.1810823885,297473.23185647547,111069.3044926287,28187.122545209193,22009.707196316387,96285.25920063992,AAA
168856.29829402282,-4342.766850504495,9736.935858056633,404203.40200325835,295847.79625711526,109230.06158833485,73023.60166179099,43064.80011629195,33858.720600659166,AAA
59834.35277632577,31086.729681642617,-2592.179390058882,305137.494977907,-10370.478436684934,128619.69727456744,7821.849562948199,-6870.369477009601,271345.53384467866,AAA
134221.117287417,13003.369213862177,39410.99987259951,296512.48061463685,193998.42361492076,207680.34122077984,52553.52859813678,3065.392241685251,12811.08782992931,AAA
89686.83834347708,29359.415194502202,21615.741477053038,507335.8718155853,116895.45032987869,155058.35359578326,10453.00910883824,30858.527147340414,66982.28835774724,AAA
134003.8880441215,43715.40944087741,9067.434677085457,258778.03129299934,24696.15379969697,121327.26262787233,27819.983873774792,3901.869136572648,85260.37768740595,AAA
86441.40485009842,8282.71041090462,-3281.6353706015652,297011.9058959126,210546.84272370275,135854.53917757398,44398.54034312934,22637.882521123305,46901.300972556804,AAA
129770.9007028102,20124.09817786036,6133.531573647528,373069.6981671293,167210.4570416857,116590.42755485306,55889.731808376426,10417.228904169104,42100.177897139845,AAA
128279.0961404701,-193.36418088473692,5956.106434332334,304389.0253320432,311947.3955838071,151117.3756393739,54547.27196766063,-12971.725141934523,177091.4079155972,AAA
197385.61907617177,956.1740339290573,24646.17552999835,434960.36243253236,295366.35207421106,176443.39466402805,45735.30637028379,68060.69015683331,206817.90801150218,AAA
172311.86110527144,14380.251539450657,214.64982699749999,352500.660319692,234738.51375284835,179888.71304605485,41305.558451931196,-15639.20819494651,78844.77090168797,AAA
192985.74291083252,5732.144150344659,3989.4526607231364,162871.6650371156,355535.72817792196,201362.06351312087,45576.27277315591,17799.863042771532,50682.737194458234,AAA
96601.5052449022,-2679.508605119654,19179.379214277164,407214.05307731655,90398.3208741659,153037.68581832954,44842.95209903011,60173.843311725825,82638.29336814981,AAA
54290.24717924719,37360.66302907854,5041.64600494749,525272.9830613227,-103731.09672922821,142518.67595075036,31871.18521473033,4333.6658617048415,194152.39306057245,AAA
75672.93166506314,12830.177625419039,30527.42671904443,477547.05262647383,122106.83045353307,136070.39166132,64449.21228913658,37607.90165426966,129891.52808680975,AAA
92296.64827685445,24512.74630376007,12253.309070427209,445855.1058820286,475103.2624423862,169496.18828362797,37224.53569291522,16348.889253516685,70605.48148767234,AAA
131804.2873930135,16576.82148,13891.537877177903,333442.04150029796,294478.4362422172,122754.36833539783,43841.19465940823,30769.290148002066,68280.659834549,AAA
193045.46900980634,19232.164026338756,1307.9774785810505,337624.0126152395,284978.15893442126,133117.0060905574,36516.96674028064,8707.509807778384,67605.53353944459,AAA
126202.68450058131,12494.780583524596,21487.65324122545,293411.78734272067,176687.2731714397,154880.73568482886,51228.73554067034,56748.04214961125,136491.9227595522,AAA
145223.27725733435,32732.819927655655,34568.96586917358,315683.87020196475,163712.53944442148,213822.1044181348,58078.04199967267,48492.55086026981,107670.79813373834,AAA
162914.98932400357,10559.875352513314,-15235.400313706734,341560.467948367,182882.55723363324,165413.08272284552,60842.535903985336,37931.69121234851,-3135.88893561007,AAA
110335.34484334421,20390.56923767888,-664.6714160306747,361813.02186454,-35792.94996169314,160627.05776798574,31208.71448334218,-16973.518126942417,147139.66404162536,AAA
133626.91181621063,-5443.682075741033,-35207.35948030093,461737.64589506335,74525.93674695985,166838.4683899028,46051.27668051619,1314.6172411881562,94888.70371989794,AAA
86342.18145651465,21585.420756307343,11149.27546155191,166475.7837428524,253159.5084425314,127911.02327457807,37070.13262107442,37203.91535671952,90162.38580443936,AAA
49342.178170353276,23721.08333943203,-17553.355487662055,347443.1237160167,80132.75434852295,134211.941808024,23005.817919410394,-61517.70474902916,102627.65324645115,AAA
138338.74770584257,10226.718198237579,10925.284268443489,361033.51067297015,278985.5639482384,171448.23131682732,49644.12139769864,20687.671345185707,-62086.96268275943,AAA
130778.96989106965,3327.714539360588,5614.466966268656,400993.0896376813,-105238.2615285429,100945.52637532749,24631.84108435912,62557.98349573722,-22138.21331424039,AAA
135530.08391489738,1619.3320720594456,-5625.423216478244,544651.4445745454,228238.9955222194,144654.67686905502,43909.09418466439,19959.96011859279,63858.85581203236,AAA
168333.54952127003,-649.6310935519759,-1907.8812849082533,231893.10295154425,161695.65036497233,271250.0720036015,42451.34647500884,14369.178274016162,74032.12235519361,AAA
183568.63176148446,-8315.218736599063,46689.76778997634,343481.81019850844,197827.95316308292,75905.51108027043,40948.021745307204,74363.66675676484,102320.56729505892,AAA
125714.14182839823,13325.4766250537,4909.243662187422,212980.25531266065,224507.2380410582,165594.34049709505,46900.61796233168,24847.265679777993,28441.751756428857,AAA
92529.84491905422,-5580.544398914966,13480.649514819308,403668.28309641156,381637.2938433336,180676.53514338663,36354.98365017909,28798.235971289672,58402.88987368095,AAA
98927.98320294503,-14152.631220775818,31907.290072794793,318932.0756486895,415856.6709370436,163479.91739312967,64864.71912119185,26464.496460352584,112026.14951888105,AAA
66696.59313699733,10570.7453926081,4726.405499272617,408021.3360524126,387.55352083110483,189463.6129305502,31525.211652946353,36744.066249468306,137596.10216403875,AAA
192287.89392922117,3217.347979273738,3782.2977601081275,412105.3759605104,147062.63603879025,153316.95000983463,75778.04183633006,15190.684153142936,220577.58112982867,AAA
86180.42638637609,5732.736675113895,44699.33795154894,275447.4036492695,133810.26250220422,167629.71766751382,49788.62224126864,-25337.39312399922,-10959.27976840455,AAA
134007.71406200336,32659.47919435217,3541.0694417132236,328961.9115512597,168727.14196880985,162008.6391789842,51217.97772025911,3044.7304527368105,88053.0302279233,AAA
65142.598376689515,4973.6219220052335,17000.959660161912,455592.42053649627,67655.09453566468,197238.2654423581,49548.36706987552,17136.852666178078,34459.98405437709,AAA
136522.8376040554,45443.30475354942,22180.78159284318,419937.2881454739,259984.02804662313,208561.21285412222,46623.67560516961,42921.08152838728,-71593.89471944918,AAA
116973.20018763309,-15440.620731659945,18626.25977464849,394610.5626695142,16195.076736816904,172075.98379630584,41318.83134677516,-8404.283130805325,109401.4813331808,AAA
66916.81110209574,11722.334665608218,9396.065524286158,538342.4518595443,-133720.74184077798,146205.13005600282,41486.8071187211,19281.563559356407,-7619.905884716485,AAA
90856.30616302733,30405.490646024467,16973.571795206284,451567.20013564685,93188.98450791993,245212.91509302,68492.41607790644,58869.41962267416,44092.3930140763,AAA
93924.05695289707,24424.992409243197,36652.82035280502,317815.023656367,246379.6159819035,197794.09447947078,58390.720531357416,-20998.694734278073,48925.66472242698,AAA
141428.36208750165,26145.683811553874,-1250.5864648327206,163950.58074199507,425796.69155221566,134580.59643556864,24638.355898345744,50571.139227411775,66418.89111600367,AAA
154367.74919602872,13101.171096908503,-7816.375264924174,149927.8921619661,22369.90625446156,175718.60830646325,38566.27336823636,30830.671474731404,188210.4401577309,AAA
